PORTAL INFOCURSOS;;;;;;;;;;;
;;;;;;;;;;;
8) Taxa de desemprego registado no IEFP do curso;;;;;;;;;;;
;;;;;;;;;;;
Estabelecimento;CodigoEstabelecimento;UnidadeOrganica;CodigoUnidadeOrganica;Natureza;TipoEnsino;NomeCurso;CodigoCurso;Grau;NumeroDiplomadosCurso;NumeroDiplomadosDesempregados;TaxaDesempregoRegistadoCurso
Instituto Politécnico do Porto;3130;Instituto Superior de Contabilidade e Administração do Porto;3134;Publico;Politecnico;Comércio Internacional;9716;Licenciatura;72;7;9,7
Instituto Politécnico do Porto;3130;Instituto Superior de Contabilidade e Administração do Porto;3134;Publico;Politecnico;Gestão das Actividades Turísticas;9921;Licenciatura;17;;
Instituto Politécnico do Porto;3130;Instituto Superior de Engenharia do Porto;3135;Publico;Politecnico;Engenharia de Sistemas;8316;Licenciatura;6;;
Instituto Politécnico do Porto;3130;Instituto Superior de Engenharia do Porto;3135;Publico;Politecnico;Engenharia Civil;9089;Licenciatura;571;62;10,8
Instituto Politécnico do Porto;3130;Instituto Superior de Engenharia do Porto;3135;Publico;Politecnico;Engenharia de Instrumentação e Metrologia;9094;Licenciatura;23;;
Instituto Politécnico do Porto;3130;Instituto Superior de Engenharia do Porto;3135;Publico;Politecnico;Engenharia Electrotécnica - Sistemas Eléctricos de Energia;9110;Licenciatura;205;12;5,8
Instituto Politécnico do Porto;3130;Instituto Superior de Engenharia do Porto;3135;Publico;Politecnico;Engenharia Electrotécnica e de Computadores;9112;Licenciatura;388;17;4,3
Instituto Politécnico do Porto;3130;Instituto Superior de Engenharia do Porto;3135;Publico;Politecnico;Engenharia Geotécnica e Geoambiente;9117;Licenciatura;68;11;16,1
Instituto Politécnico do Porto;3130;Instituto Superior de Engenharia do Porto;3135;Publico;Politecnico;Engenharia Informática;9119;Licenciatura;617;37;5,9
Instituto Politécnico do Porto;3130;Instituto Superior de Engenharia do Porto;3135;Publico;Politecnico;Engenharia Mecânica;9123;Licenciatura;527;54;10,2
Instituto Politécnico do Porto;3130;Instituto Superior de Engenharia do Porto;3135;Publico;Politecnico;Engenharia Química;9125;Licenciatura;186;16;8,6
Instituto Politécnico do Porto;3130;Instituto Superior de Engenharia do Porto;3135;Publico;Politecnico;Engenharia de Computação e Instrumentação Médica;9495;Licenciatura;77;5;6,4
Instituto Politécnico do Porto;3130;Instituto Superior de Engenharia do Porto;3135;Publico;Politecnico;Engenharia Mecânica Automóvel;9936;Licenciatura;19;;
Instituto Politécnico do Porto;3130;Escola Superior de Tecnologia e Gestão de Felgueiras;3138;Publico;Politecnico;Segurança Informática em Redes de Computadores;8398;Licenciatura;2;;
Instituto Politécnico do Porto;3130;Escola Superior de Tecnologia e Gestão de Felgueiras;3138;Publico;Politecnico;Ciências Empresariais;9045;Licenciatura;94;13;13,8
Instituto Politécnico do Porto;3130;Escola Superior de Tecnologia e Gestão de Felgueiras;3138;Publico;Politecnico;Engenharia Informática;9119;Licenciatura;81;2;2,4
Instituto Politécnico do Porto;3130;Escola Superior de Tecnologia e Gestão de Felgueiras;3138;Publico;Politecnico;Solicitadoria;9242;Licenciatura;253;28;11
Instituto Politécnico do Porto;3130;Escola Superior de Tecnologia e Gestão de Felgueiras;3138;Publico;Politecnico;Tecnologias da Madeira;L014;Licenciatura;0;;
Instituto Politécnico de Santarém;3140;Escola Superior Agrária de Santarém;3141;Publico;Politecnico;Agronomia;9003;Licenciatura;105;4;3,8
Instituto Politécnico de Santarém;3140;Escola Superior Agrária de Santarém;3141;Publico;Politecnico;Engenharia do Ambiente;9099;Licenciatura;32;0;0
Instituto Politécnico de Santarém;3140;Escola Superior Agrária de Santarém;3141;Publico;Politecnico;Produção Animal;L011;Licenciatura;87;5;5,7
Instituto Politécnico de Santarém;3140;Escola Superior Agrária de Santarém;3141;Publico;Politecnico;Tecnologia Alimentar;L015;Licenciatura;129;11;8,5
Instituto Politécnico de Santarém;3140;Escola Superior de Educação de Santarém;3142;Publico;Politecnico;Educação Social;9084;Licenciatura;177;29;16,3
Instituto Politécnico de Santarém;3140;Escola Superior de Educação de Santarém;3142;Publico;Politecnico;Artes Plásticas e Multimédia;9347;Licenciatura;66;9;13,6
Instituto Politécnico de Santarém;3140;Escola Superior de Educação de Santarém;3142;Publico;Politecnico;Educação e Comunicação Multimédia;9354;Licenciatura;139;16;11,5
Instituto Politécnico de Santarém;3140;Escola Superior de Educação de Santarém;3142;Publico;Politecnico;Educação Básica;9853;Licenciatura;202;9;4,4
Instituto Politécnico de Santarém;3140;Escola Superior de Gestão e Tecnologia de Santarém;3143;Publico;Politecnico;Gestão de Empresas;9152;Licenciatura;147;18;12,2
Instituto Politécnico de Santarém;3140;Escola Superior de Gestão e Tecnologia de Santarém;3143;Publico;Politecnico;Informática;9185;Licenciatura;94;0;0
Instituto Politécnico de Santarém;3140;Escola Superior de Gestão e Tecnologia de Santarém;3143;Publico;Politecnico;Marketing e Publicidade;9206;Licenciatura;124;12;9,6
Instituto Politécnico de Santarém;3140;Escola Superior de Gestão e Tecnologia de Santarém;3143;Publico;Politecnico;Contabilidade e Fiscalidade;9498;Licenciatura;147;10;6,8
Instituto Politécnico de Santarém;3140;Escola Superior de Desporto de Rio Maior;3145;Publico;Politecnico;Desporto de Natureza e Turismo Activo;9730;Licenciatura;68;2;2,9
Instituto Politécnico de Santarém;3140;Escola Superior de Desporto de Rio Maior;3145;Publico;Politecnico;Gestão das Organizações Desportivas;9763;Licenciatura;51;8;15,6
Instituto Politécnico de Santarém;3140;Escola Superior de Desporto de Rio Maior;3145;Publico;Politecnico;Treino Desportivo;9808;Licenciatura;140;20;14,2
Instituto Politécnico de Santarém;3140;Escola Superior de Desporto de Rio Maior;3145;Publico;Politecnico;Desporto, Condição Física e Saúde;L034;Licenciatura;104;16;15,3
Instituto Politécnico de Setúbal;3150;Escola Superior de Educação;3151;Publico;Politecnico;Comunicação Social;9054;Licenciatura;123;24;19,5
Instituto Politécnico de Setúbal;3150;Escola Superior de Educação;3151;Publico;Politecnico;Desporto;9563;Licenciatura;83;5;6
Instituto Politécnico de Setúbal;3150;Escola Superior de Educação;3151;Publico;Politecnico;Animação e Intervenção Sociocultural;9631;Licenciatura;118;13;11
Instituto Politécnico de Setúbal;3150;Escola Superior de Educação;3151;Publico;Politecnico;Promoção Artística e Património;9632;Licenciatura;73;8;10,9
Instituto Politécnico de Setúbal;3150;Escola Superior de Educação;3151;Publico;Politecnico;Educação Básica;9853;Licenciatura;221;11;4,9
Instituto Politécnico de Setúbal;3150;Escola Superior de Tecnologia de Setúbal;3152;Publico;Politecnico;Engenharia de Automação, Controlo e Instrumentação;9092;Licenciatura;47;2;4,2
Instituto Politécnico de Setúbal;3150;Escola Superior de Tecnologia de Setúbal;3152;Publico;Politecnico;Engenharia do Ambiente;9099;Licenciatura;68;18;26,4
Instituto Politécnico de Setúbal;3150;Escola Superior de Tecnologia de Setúbal;3152;Publico;Politecnico;Engenharia Electrotécnica e de Computadores;9112;Licenciatura;128;8;6,2
Instituto Politécnico de Setúbal;3150;Escola Superior de Tecnologia de Setúbal;3152;Publico;Politecnico;Engenharia Informática;9119;Licenciatura;125;4;3,2
Instituto Politécnico de Setúbal;3150;Escola Superior de Tecnologia de Setúbal;3152;Publico;Politecnico;Engenharia Mecânica;9123;Licenciatura;136;9;6,6
Instituto Politécnico de Setúbal;3150;Escola Superior de Tecnologia de Setúbal;3152;Publico;Politecnico;Engenharia Biomédica;9455;Licenciatura;109;9;8,2
Instituto Politécnico de Setúbal;3150;Escola Superior de Tecnologia de Setúbal;3152;Publico;Politecnico;Tecnologia e Gestão Industrial (regime nocturno);9862;Licenciatura;66;3;4,5
Instituto Politécnico de Setúbal;3150;Escola Superior de Ciências Empresariais;3153;Publico;Politecnico;Gestão de Recursos Humanos;9157;Licenciatura;262;30;11,4
Instituto Politécnico de Setúbal;3150;Escola Superior de Ciências Empresariais;3153;Publico;Politecnico;Marketing;9205;Licenciatura;218;21;9,6
Instituto Politécnico de Setúbal;3150;Escola Superior de Ciências Empresariais;3153;Publico;Politecnico;Contabilidade e Finanças;9627;Licenciatura;371;20;5,3
Instituto Politécnico de Setúbal;3150;Escola Superior de Ciências Empresariais;3153;Publico;Politecnico;Contabilidade e Finanças (regime nocturno);9628;Licenciatura;0;;
Instituto Politécnico de Setúbal;3150;Escola Superior de Ciências Empresariais;3153;Publico;Politecnico;Gestão da Distribuição e da Logística;9629;Licenciatura;198;13;6,5
Instituto Politécnico de Setúbal;3150;Escola Superior de Ciências Empresariais;3153;Publico;Politecnico;Gestão de Sistemas de Informação;9630;Licenciatura;120;5;4,1
Instituto Politécnico de Setúbal;3150;Escola Superior de Tecnologia do Barreiro;3154;Publico;Politecnico;Biotecnologia;9016;Licenciatura;0;;
Instituto Politécnico de Setúbal;3150;Escola Superior de Tecnologia do Barreiro;3154;Publico;Politecnico;Engenharia Civil;9089;Licenciatura;183;25;13,6
Instituto Politécnico de Setúbal;3150;Escola Superior de Tecnologia do Barreiro;3154;Publico;Politecnico;Engenharia Civil (regime nocturno);9090;Licenciatura;0;;
Instituto Politécnico de Setúbal;3150;Escola Superior de Tecnologia do Barreiro;3154;Publico;Politecnico;Engenharia Química;9125;Licenciatura;14;;
Instituto Politécnico de Setúbal;3150;Escola Superior de Tecnologia do Barreiro;3154;Publico;Politecnico;Gestão da Construção;9478;Licenciatura;53;5;9,4
Instituto Politécnico de Setúbal;3150;Escola Superior de Tecnologia do Barreiro;3154;Publico;Politecnico;Gestão da Construção (regime nocturno);9479;Licenciatura;0;;
Instituto Politécnico de Setúbal;3150;Escola Superior de Saúde;3155;Publico;Politecnico;Enfermagem;9500;Licenciatura;169;3;1,7
Instituto Politécnico de Setúbal;3150;Escola Superior de Saúde;3155;Publico;Politecnico;Fisioterapia;9504;Licenciatura;166;10;6
Instituto Politécnico de Setúbal;3150;Escola Superior de Saúde;3155;Publico;Politecnico;Terapia da Fala;9890;Licenciatura;82;10;12,1
Instituto Politécnico de Viana do Castelo;3160;Escola Superior Agrária;3161;Publico;Politecnico;Biotecnologia;9016;Licenciatura;66;5;7,5
Instituto Politécnico de Viana do Castelo;3160;Escola Superior Agrária;3161;Publico;Politecnico;Enfermagem Veterinária;9085;Licenciatura;82;10;12,1
Instituto Politécnico de Viana do Castelo;3160;Escola Superior de Educação;3162;Publico;Politecnico;Educação Social Gerontológica;9473;Licenciatura;122;21;17,2
Instituto Politécnico de Viana do Castelo;3160;Escola Superior de Educação;3162;Publico;Politecnico;Educação Básica;9853;Licenciatura;278;28;10
Instituto Politécnico de Viana do Castelo;3160;Escola Superior de Educação;3162;Publico;Politecnico;Gestão Artística e Cultural;9859;Licenciatura;84;9;10,7
Instituto Politécnico de Viana do Castelo;3160;Escola Superior de Tecnologia e Gestão;3163;Publico;Politecnico;Engenharia da Computação Gráfica e Multimédia;8407;Licenciatura;43;3;6,9
Instituto Politécnico de Viana do Castelo;3160;Escola Superior de Tecnologia e Gestão;3163;Publico;Politecnico;Engenharia Informática;9119;Licenciatura;81;9;11,1
Instituto Politécnico de Viana do Castelo;3160;Escola Superior de Tecnologia e Gestão;3163;Publico;Politecnico;Engenharia Mecânica;9123;Licenciatura;0;;
Instituto Politécnico de Viana do Castelo;3160;Escola Superior de Tecnologia e Gestão;3163;Publico;Politecnico;Gestão;9147;Licenciatura;194;24;12,3
Instituto Politécnico de Viana do Castelo;3160;Escola Superior de Tecnologia e Gestão;3163;Publico;Politecnico;Gestão (regime nocturno);9148;Licenciatura;0;;
Instituto Politécnico de Viana do Castelo;3160;Escola Superior de Tecnologia e Gestão;3163;Publico;Politecnico;Turismo;9254;Licenciatura;180;27;15
Instituto Politécnico de Viana do Castelo;3160;Escola Superior de Tecnologia e Gestão;3163;Publico;Politecnico;Design de Ambientes;9723;Licenciatura;85;9;10,5
Instituto Politécnico de Viana do Castelo;3160;Escola Superior de Tecnologia e Gestão;3163;Publico;Politecnico;Design do Produto;9727;Licenciatura;123;14;11,3
Instituto Politécnico de Viana do Castelo;3160;Escola Superior de Tecnologia e Gestão;3163;Publico;Politecnico;Engenharia Civil e do Ambiente;9743;Licenciatura;172;27;15,6
Instituto Politécnico de Viana do Castelo;3160;Escola Superior de Tecnologia e Gestão;3163;Publico;Politecnico;Engenharia Electrónica e Redes de Computadores;9750;Licenciatura;66;6;9
Instituto Politécnico de Viana do Castelo;3160;Escola Superior de Tecnologia e Gestão;3163;Publico;Politecnico;Engenharia de Sistemas de Energias Renováveis;9857;Licenciatura;81;14;17,2
Instituto Politécnico de Viana do Castelo;3160;Escola Superior de Tecnologia e Gestão;3163;Publico;Politecnico;Ciência e Tecnologia Alimentar;L016;Licenciatura;115;20;17,3
Instituto Politécnico de Viana do Castelo;3160;Escola Superior de Ciências Empresariais;3164;Publico;Politecnico;Organização e Gestão Empresariais;8516;Licenciatura;0;;
Instituto Politécnico de Viana do Castelo;3160;Escola Superior de Ciências Empresariais;3164;Publico;Politecnico;Marketing e Comunicação Empresarial;9664;Licenciatura;23;;
Instituto Politécnico de Viana do Castelo;3160;Escola Superior de Desporto e Lazer de Melgaço;3165;Publico;Politecnico;Desporto e Lazer;9731;Licenciatura;97;9;9,2
Instituto Politécnico de Viseu;3180;Escola Superior de Educação de Viseu;3181;Publico;Politecnico;Comunicação Social;9054;Licenciatura;166;32;19,2
Instituto Politécnico de Viseu;3180;Escola Superior de Educação de Viseu;3181;Publico;Politecnico;Educação Ambiental;9082;Licenciatura;86;14;16,2
Instituto Politécnico de Viseu;3180;Escola Superior de Educação de Viseu;3181;Publico;Politecnico;Educação Social;9084;Licenciatura;248;39;15,7
Instituto Politécnico de Viseu;3180;Escola Superior de Educação de Viseu;3181;Publico;Politecnico;Artes Plásticas e Multimédia;9347;Licenciatura;104;21;20,1
Instituto Politécnico de Viseu;3180;Escola Superior de Educação de Viseu;3181;Publico;Politecnico;Animação Cultural;9466;Licenciatura;122;22;18
Instituto Politécnico de Viseu;3180;Escola Superior de Educação de Viseu;3181;Publico;Politecnico;Desporto e Actividade Física;9850;Licenciatura;124;19;15,3
Instituto Politécnico de Viseu;3180;Escola Superior de Educação de Viseu;3181;Publico;Politecnico;Educação Básica;9853;Licenciatura;166;7;4,2
Instituto Politécnico de Viseu;3180;Escola Superior de Educação de Viseu;3181;Publico;Politecnico;Publicidade e Relações Públicas;9930;Licenciatura;99;18;18,1
Instituto Politécnico de Viseu;3180;Escola Superior de Tecnologia e Gestão de Viseu;3182;Publico;Politecnico;Tecnologia e Design de Mobiliário;8517;Licenciatura;0;;
Instituto Politécnico de Viseu;3180;Escola Superior de Tecnologia e Gestão de Viseu;3182;Publico;Politecnico;Engenharia Civil;9089;Licenciatura;160;19;11,8
Instituto Politécnico de Viseu;3180;Escola Superior de Tecnologia e Gestão de Viseu;3182;Publico;Politecnico;Engenharia do Ambiente;9099;Licenciatura;89;13;14,6
Instituto Politécnico de Viseu;3180;Escola Superior de Tecnologia e Gestão de Viseu;3182;Publico;Politecnico;Engenharia Electrotécnica;9109;Licenciatura;123;14;11,3
Instituto Politécnico de Viseu;3180;Escola Superior de Tecnologia e Gestão de Viseu;3182;Publico;Politecnico;Engenharia Informática;9119;Licenciatura;155;9;5,8
Instituto Politécnico de Viseu;3180;Escola Superior de Tecnologia e Gestão de Viseu;3182;Publico;Politecnico;Engenharia Mecânica;9123;Licenciatura;107;9;8,4
Instituto Politécnico de Viseu;3180;Escola Superior de Tecnologia e Gestão de Viseu;3182;Publico;Politecnico;Gestão de Empresas;9152;Licenciatura;151;20;13,2
Instituto Politécnico de Viseu;3180;Escola Superior de Tecnologia e Gestão de Viseu;3182;Publico;Politecnico;Marketing;9205;Licenciatura;135;14;10,3
Instituto Politécnico de Viseu;3180;Escola Superior de Tecnologia e Gestão de Viseu;3182;Publico;Politecnico;Turismo;9254;Licenciatura;155;20;12,9
Instituto Politécnico de Viseu;3180;Escola Superior de Tecnologia e Gestão de Viseu;3182;Publico;Politecnico;Tecnologias e Design de Multimédia;9491;Licenciatura;122;12;9,8
Instituto Politécnico de Viseu;3180;Escola Superior Agrária de Viseu;3185;Publico;Politecnico;Enfermagem Veterinária;9085;Licenciatura;166;24;14,4
Instituto Politécnico de Viseu;3180;Escola Superior Agrária de Viseu;3185;Publico;Politecnico;Engenharia Agronómica;9086;Licenciatura;23;;
Instituto Politécnico de Viseu;3180;Escola Superior Agrária de Viseu;3185;Publico;Politecnico;Qualidade Alimentar e Nutrição;L025;Licenciatura;0;;
Instituto Politécnico de Viseu;3180;Escola Superior de Tecnologia e Gestão de Lamego;3186;Publico;Politecnico;Contabilidade e Auditoria;9061;Licenciatura;108;7;6,4
