PORTAL INFOCURSOS;;;;;;;;;;;
;;;;;;;;;;;
8) Taxa de desemprego registado no IEFP do curso;;;;;;;;;;;
;;;;;;;;;;;
Estabelecimento;CodigoEstabelecimento;UnidadeOrganica;CodigoUnidadeOrganica;Natureza;TipoEnsino;NomeCurso;CodigoCurso;Grau;NumeroDiplomadosCurso;NumeroDiplomadosDesempregados;TaxaDesempregoRegistadoCurso
Universidade Lusófona de Humanidades e Tecnologias;2800;Universidade Lusófona de Humanidades e Tecnologias;2800;Privado;Universitario;Engenharia do Ambiente;9099;Licenciatura;56;7;12,5
Universidade Lusófona de Humanidades e Tecnologias;2800;Universidade Lusófona de Humanidades e Tecnologias;2800;Privado;Universitario;Engenharia e Gestão Industrial;9104;Licenciatura;8;;
Universidade Lusófona de Humanidades e Tecnologias;2800;Universidade Lusófona de Humanidades e Tecnologias;2800;Privado;Universitario;Engenharia Electrotécnica;9109;Licenciatura;26;;
Universidade Lusófona de Humanidades e Tecnologias;2800;Universidade Lusófona de Humanidades e Tecnologias;2800;Privado;Universitario;Engenharia Informática;9119;Licenciatura;129;6;4,7
Universidade Lusófona de Humanidades e Tecnologias;2800;Universidade Lusófona de Humanidades e Tecnologias;2800;Privado;Universitario;Gestão de Empresas;9152;Licenciatura;368;35;9,5
Universidade Lusófona de Humanidades e Tecnologias;2800;Universidade Lusófona de Humanidades e Tecnologias;2800;Privado;Universitario;Gestão de Recursos Humanos;9157;Licenciatura;345;19;5,5
Universidade Lusófona de Humanidades e Tecnologias;2800;Universidade Lusófona de Humanidades e Tecnologias;2800;Privado;Universitario;Informática de Gestão;9186;Licenciatura;74;4;5,4
Universidade Lusófona de Humanidades e Tecnologias;2800;Universidade Lusófona de Humanidades e Tecnologias;2800;Privado;Universitario;Psicologia;9219;Licenciatura;490;38;7,8
Universidade Lusófona de Humanidades e Tecnologias;2800;Universidade Lusófona de Humanidades e Tecnologias;2800;Privado;Universitario;Serviço Social;9238;Licenciatura;221;23;10,4
Universidade Lusófona de Humanidades e Tecnologias;2800;Universidade Lusófona de Humanidades e Tecnologias;2800;Privado;Universitario;Sociologia;9240;Licenciatura;43;4;9,3
Universidade Lusófona de Humanidades e Tecnologias;2800;Universidade Lusófona de Humanidades e Tecnologias;2800;Privado;Universitario;Turismo;9254;Licenciatura;122;9;7,4
Universidade Lusófona de Humanidades e Tecnologias;2800;Universidade Lusófona de Humanidades e Tecnologias;2800;Privado;Universitario;Arquitectura;9257;MestradoIntegrado;87;8;9,2
Universidade Lusófona de Humanidades e Tecnologias;2800;Universidade Lusófona de Humanidades e Tecnologias;2800;Privado;Universitario;Ciências Farmacêuticas;9494;MestradoIntegrado;135;15;11,1
Universidade Lusófona de Humanidades e Tecnologias;2800;Universidade Lusófona de Humanidades e Tecnologias;2800;Privado;Universitario;Ciências da Nutrição;9554;Licenciatura;0;;
Universidade Lusófona de Humanidades e Tecnologias;2800;Universidade Lusófona de Humanidades e Tecnologias;2800;Privado;Universitario;Fotografia;9645;Licenciatura;14;;
Universidade Lusófona de Humanidades e Tecnologias;2800;Universidade Lusófona de Humanidades e Tecnologias;2800;Privado;Universitario;Comunicação e Jornalismo;9662;Licenciatura;93;9;9,7
Universidade Lusófona de Humanidades e Tecnologias;2800;Universidade Lusófona de Humanidades e Tecnologias;2800;Privado;Universitario;Educação Física e Desporto;9736;Licenciatura;513;10;1,9
Universidade Lusófona de Humanidades e Tecnologias;2800;Universidade Lusófona de Humanidades e Tecnologias;2800;Privado;Universitario;Medicina Veterinária;9847;MestradoIntegrado;136;10;7,4
Universidade de Aveiro;0300;Instituto Superior de Contabilidade e Administração de Aveiro;3011;Publico;Politecnico;Marketing (regime pós-laboral);8005;Licenciatura;143;21;14,7
Universidade de Aveiro;0300;Instituto Superior de Contabilidade e Administração de Aveiro;3011;Publico;Politecnico;Contabilidade (regime de ensino a distância);8449;Licenciatura;372;35;9,4
Universidade de Aveiro;0300;Instituto Superior de Contabilidade e Administração de Aveiro;3011;Publico;Politecnico;Contabilidade;9056;Licenciatura;372;35;9,4
Universidade de Aveiro;0300;Instituto Superior de Contabilidade e Administração de Aveiro;3011;Publico;Politecnico;Finanças;9140;Licenciatura;130;19;14,6
Universidade de Aveiro;0300;Instituto Superior de Contabilidade e Administração de Aveiro;3011;Publico;Politecnico;Marketing;9205;Licenciatura;143;21;14,7
Universidade de Aveiro;0300;Instituto Superior de Contabilidade e Administração de Aveiro;3011;Publico;Politecnico;Contabilidade (regime pós-laboral);9869;Licenciatura;372;35;9,4
Universidade de Aveiro;0300;Instituto Superior de Contabilidade e Administração de Aveiro;3011;Publico;Politecnico;Finanças (regime pós-laboral);9888;Licenciatura;130;19;14,6
Universidade de Aveiro;0300;Escola Superior de Tecnologia e Gestão de Águeda;3012;Publico;Politecnico;Tecnologias da Informação;8016;Licenciatura;58;3;5,2
Universidade de Aveiro;0300;Escola Superior de Tecnologia e Gestão de Águeda;3012;Publico;Politecnico;Gestão da Qualidade;8405;Licenciatura;39;4;10,3
Universidade de Aveiro;0300;Escola Superior de Tecnologia e Gestão de Águeda;3012;Publico;Politecnico;Gestão Pública e Autárquica;9769;Licenciatura;72;11;15,3
Universidade de Aveiro;0300;Escola Superior de Tecnologia e Gestão de Águeda;3012;Publico;Politecnico;Técnico Superior de Secretariado;9805;Licenciatura;107;16;15
Universidade de Aveiro;0300;Escola Superior de Tecnologia e Gestão de Águeda;3012;Publico;Politecnico;Gestão Comercial;L021;Licenciatura;53;2;3,8
Universidade de Aveiro;0300;Escola Superior de Saúde de Aveiro;3013;Publico;Politecnico;Enfermagem;9500;Licenciatura;252;13;5,2
Universidade de Aveiro;0300;Escola Superior de Saúde de Aveiro;3013;Publico;Politecnico;Fisioterapia;9504;Licenciatura;85;4;4,7
Universidade de Aveiro;0300;Escola Superior de Saúde de Aveiro;3013;Publico;Politecnico;Gerontologia;9833;Licenciatura;79;11;13,9
Universidade de Aveiro;0300;Escola Superior de Saúde de Aveiro;3013;Publico;Politecnico;Terapia da Fala;9890;Licenciatura;86;8;9,3
Universidade de Aveiro;0300;Escola Superior de Design, Gestão e Tecnologias da Produção de Aveiro-Norte;3014;Publico;Politecnico;Tecnologia e Design de Produto;9245;Licenciatura;78;10;12,8
Instituto Politécnico de Beja;3020;Escola Superior Agrária;3021;Publico;Politecnico;Agronomia;9003;Licenciatura;128;6;4,7
Instituto Politécnico de Beja;3020;Escola Superior Agrária;3021;Publico;Politecnico;Engenharia do Ambiente;9099;Licenciatura;79;14;17,7
Instituto Politécnico de Beja;3020;Escola Superior Agrária;3021;Publico;Politecnico;Ciência e Tecnologia dos Alimentos;9350;Licenciatura;122;10;8,2
Instituto Politécnico de Beja;3020;Escola Superior de Educação;3022;Publico;Politecnico;Serviço Social;9238;Licenciatura;209;33;15,8
Instituto Politécnico de Beja;3020;Escola Superior de Educação;3022;Publico;Politecnico;Artes Plásticas e Multimédia;9347;Licenciatura;99;13;13,1
Instituto Politécnico de Beja;3020;Escola Superior de Educação;3022;Publico;Politecnico;Educação e Comunicação Multimédia;9354;Licenciatura;99;7;7,1
Instituto Politécnico de Beja;3020;Escola Superior de Educação;3022;Publico;Politecnico;Desporto;9563;Licenciatura;117;9;7,7
Instituto Politécnico de Beja;3020;Escola Superior de Educação;3022;Publico;Politecnico;Educação Básica;9853;Licenciatura;93;4;4,3
Instituto Politécnico de Beja;3020;Escola Superior de Tecnologia e de Gestão;3023;Publico;Politecnico;Solicitadoria (regime de ensino a distância);8437;Licenciatura;69;11;15,9
Instituto Politécnico de Beja;3020;Escola Superior de Tecnologia e de Gestão;3023;Publico;Politecnico;Engenharia Informática;9119;Licenciatura;88;6;6,8
Instituto Politécnico de Beja;3020;Escola Superior de Tecnologia e de Gestão;3023;Publico;Politecnico;Gestão de Empresas;9152;Licenciatura;180;20;11,1
Instituto Politécnico de Beja;3020;Escola Superior de Tecnologia e de Gestão;3023;Publico;Politecnico;Solicitadoria;9242;Licenciatura;69;11;15,9
Instituto Politécnico de Beja;3020;Escola Superior de Tecnologia e de Gestão;3023;Publico;Politecnico;Turismo;9254;Licenciatura;111;19;17,1
Instituto Politécnico de Beja;3020;Escola Superior de Tecnologia e de Gestão;3023;Publico;Politecnico;Gestão de Empresas (regime pós-laboral);9994;Licenciatura;180;20;11,1
Instituto Politécnico do Cávado e do Ave;3030;Escola Superior de Gestão;3031;Publico;Politecnico;Solicitadoria (regime pós-laboral);8015;Licenciatura;288;47;16,3
Instituto Politécnico do Cávado e do Ave;3030;Escola Superior de Gestão;3031;Publico;Politecnico;Gestão Bancária e Seguros (regime pós-laboral);8092;Licenciatura;149;22;14,8
Instituto Politécnico do Cávado e do Ave;3030;Escola Superior de Gestão;3031;Publico;Politecnico;Gestão de Actividades Turísticas;8156;Licenciatura;125;25;20
Instituto Politécnico do Cávado e do Ave;3030;Escola Superior de Gestão;3031;Publico;Politecnico;Gestão de Actividades Turísticas (regime pós-laboral);8341;Licenciatura;125;25;20
Instituto Politécnico do Cávado e do Ave;3030;Escola Superior de Gestão;3031;Publico;Politecnico;Gestão Pública (regime de ensino a distância);8402;Licenciatura;36;2;5,6
Instituto Politécnico do Cávado e do Ave;3030;Escola Superior de Gestão;3031;Publico;Politecnico;Contabilidade;9056;Licenciatura;250;23;9,2
Instituto Politécnico do Cávado e do Ave;3030;Escola Superior de Gestão;3031;Publico;Politecnico;Finanças;9140;Licenciatura;133;27;20,3
Instituto Politécnico do Cávado e do Ave;3030;Escola Superior de Gestão;3031;Publico;Politecnico;Solicitadoria;9242;Licenciatura;288;47;16,3
Instituto Politécnico do Cávado e do Ave;3030;Escola Superior de Gestão;3031;Publico;Politecnico;Fiscalidade;9759;Licenciatura;226;27;11,9
Instituto Politécnico do Cávado e do Ave;3030;Escola Superior de Gestão;3031;Publico;Politecnico;Contabilidade (regime pós-laboral);9869;Licenciatura;250;23;9,2
Instituto Politécnico do Cávado e do Ave;3030;Escola Superior de Gestão;3031;Publico;Politecnico;Gestão Bancária e Seguros;9920;Licenciatura;149;22;14,8
Instituto Politécnico do Cávado e do Ave;3030;Escola Superior de Gestão;3031;Publico;Politecnico;Fiscalidade (regime pós-laboral);9990;Licenciatura;226;27;11,9
Instituto Politécnico do Cávado e do Ave;3030;Escola Superior de Tecnologia;3032;Publico;Politecnico;Engenharia e Desenvolvimento de Jogos Digitais;8311;Licenciatura;18;;
Instituto Politécnico do Cávado e do Ave;3030;Escola Superior de Tecnologia;3032;Publico;Politecnico;Engenharia de Sistemas Informáticos;8409;Licenciatura;33;1;3
Instituto Politécnico do Cávado e do Ave;3030;Escola Superior de Tecnologia;3032;Publico;Politecnico;Engenharia de Sistemas Informáticos (regime pós-laboral);8417;Licenciatura;33;1;3
Instituto Politécnico do Cávado e do Ave;3030;Escola Superior de Tecnologia;3032;Publico;Politecnico;Informática Médica;8467;Licenciatura;87;5;5,7
Instituto Politécnico do Cávado e do Ave;3030;Escola Superior de Tecnologia;3032;Publico;Politecnico;Engenharia Electrotécnica e de Computadores;9112;Licenciatura;61;7;11,5
Instituto Politécnico do Cávado e do Ave;3030;Escola Superior de Design;3033;Publico;Politecnico;Design Industrial;9074;Licenciatura;125;22;17,6
Instituto Politécnico do Cávado e do Ave;3030;Escola Superior de Design;3033;Publico;Politecnico;Design Gráfico;9470;Licenciatura;204;38;18,6
Instituto Politécnico do Cávado e do Ave;3030;Escola Superior de Design;3033;Publico;Politecnico;Design Gráfico (regime pós-laboral);9873;Licenciatura;204;38;18,6
Instituto Politécnico de Bragança;3040;Escola Superior Agrária de Bragança;3041;Publico;Politecnico;Fitofarmácia e Plantas Aromáticas e Medicinais;8401;Licenciatura;35;4;11,4
Instituto Politécnico de Bragança;3040;Escola Superior Agrária de Bragança;3041;Publico;Politecnico;Enfermagem Veterinária;9085;Licenciatura;99;13;13,1
Instituto Politécnico de Bragança;3040;Escola Superior Agrária de Bragança;3041;Publico;Politecnico;Engenharia Agronómica;9086;Licenciatura;77;7;9,1
Instituto Politécnico de Bragança;3040;Escola Superior Agrária de Bragança;3041;Publico;Politecnico;Engenharia do Ambiente;9099;Licenciatura;68;12;17,6
Instituto Politécnico de Bragança;3040;Escola Superior Agrária de Bragança;3041;Publico;Politecnico;Engenharia Zootécnica;9129;Licenciatura;35;9;25,7
Instituto Politécnico de Bragança;3040;Escola Superior Agrária de Bragança;3041;Publico;Politecnico;Ciência e Tecnologia Alimentar;L016;Licenciatura;97;13;13,4
Instituto Politécnico de Bragança;3040;Escola Superior Agrária de Bragança;3041;Publico;Politecnico;Biologia e Biotecnologia;L029;Licenciatura;0;;
Instituto Politécnico de Bragança;3040;Escola Superior de Educação de Bragança;3042;Publico;Politecnico;Línguas Estrangeiras: Inglês e Espanhol;8323;Licenciatura;18;;
Instituto Politécnico de Bragança;3040;Escola Superior de Educação de Bragança;3042;Publico;Politecnico;Línguas para Relações Internacionais;8374;Licenciatura;42;4;9,5
Instituto Politécnico de Bragança;3040;Escola Superior de Educação de Bragança;3042;Publico;Politecnico;Educação Ambiental;9082;Licenciatura;43;9;20,9
Instituto Politécnico de Bragança;3040;Escola Superior de Educação de Bragança;3042;Publico;Politecnico;Educação Social;9084;Licenciatura;354;74;20,9
Instituto Politécnico de Bragança;3040;Escola Superior de Educação de Bragança;3042;Publico;Politecnico;Música;9214;Licenciatura;60;3;5
Instituto Politécnico de Bragança;3040;Escola Superior de Educação de Bragança;3042;Publico;Politecnico;Desporto;9563;Licenciatura;151;22;14,6
Instituto Politécnico de Bragança;3040;Escola Superior de Educação de Bragança;3042;Publico;Politecnico;Educação Básica;9853;Licenciatura;184;7;3,8
Instituto Politécnico de Bragança;3040;Escola Superior de Educação de Bragança;3042;Publico;Politecnico;Arte e Design;9898;Licenciatura;85;19;22,4
Instituto Politécnico de Bragança;3040;Escola Superior de Educação de Bragança;3042;Publico;Politecnico;Animação e Produção Artística;9933;Licenciatura;46;12;26,1
Instituto Politécnico de Bragança;3040;Escola Superior de Tecnologia e de Gestão de Bragança;3043;Publico;Politecnico;Gestão de Negócios Internacionais (Curso Europeu);8487;Licenciatura;2;;
Instituto Politécnico de Bragança;3040;Escola Superior de Tecnologia e de Gestão de Bragança;3043;Publico;Politecnico;Contabilidade;9056;Licenciatura;123;21;17,1
Instituto Politécnico de Bragança;3040;Escola Superior de Tecnologia e de Gestão de Bragança;3043;Publico;Politecnico;Engenharia Civil;9089;Licenciatura;126;23;18,3
Instituto Politécnico de Bragança;3040;Escola Superior de Tecnologia e de Gestão de Bragança;3043;Publico;Politecnico;Engenharia Electrotécnica e de Computadores;9112;Licenciatura;68;8;11,8
Instituto Politécnico de Bragança;3040;Escola Superior de Tecnologia e de Gestão de Bragança;3043;Publico;Politecnico;Engenharia Informática;9119;Licenciatura;86;9;10,5
Instituto Politécnico de Bragança;3040;Escola Superior de Tecnologia e de Gestão de Bragança;3043;Publico;Politecnico;Engenharia Mecânica;9123;Licenciatura;102;5;4,9
Instituto Politécnico de Bragança;3040;Escola Superior de Tecnologia e de Gestão de Bragança;3043;Publico;Politecnico;Engenharia Química e Biológica;9126;Licenciatura;25;;
Instituto Politécnico de Bragança;3040;Escola Superior de Tecnologia e de Gestão de Bragança;3043;Publico;Politecnico;Gestão;9147;Licenciatura;169;29;17,2
Instituto Politécnico de Bragança;3040;Escola Superior de Tecnologia e de Gestão de Bragança;3043;Publico;Politecnico;Informática de Gestão;9186;Licenciatura;57;7;12,3
Instituto Politécnico de Bragança;3040;Escola Superior de Tecnologia e de Gestão de Bragança;3043;Publico;Politecnico;Engenharia de Energias Renováveis;9910;Licenciatura;92;14;15,2
Instituto Politécnico de Bragança;3040;Escola Superior de Tecnologia e de Gestão de Bragança;3043;Publico;Politecnico;Gestão (regime pós-laboral);9991;Licenciatura;169;29;17,2
Instituto Politécnico de Bragança;3040;Escola Superior de Tecnologia e de Gestão de Bragança;3043;Publico;Politecnico;Tecnologia Biomédica;L069;Licenciatura;0;;
Instituto Politécnico de Bragança;3040;Escola Superior de Comunicação, Administração e Turismo de Mirandela;3045;Publico;Politecnico;Design de Jogos Digitais;8309;Licenciatura;39;9;23,1
Instituto Politécnico de Bragança;3040;Escola Superior de Comunicação, Administração e Turismo de Mirandela;3045;Publico;Politecnico;Gestão e Administração Pública;9165;Licenciatura;105;11;10,5
Instituto Politécnico de Bragança;3040;Escola Superior de Comunicação, Administração e Turismo de Mirandela;3045;Publico;Politecnico;Informática e Comunicações;9188;Licenciatura;25;;
