Estabelecimento;CodigoEstabelecimento;UnidadeOrganica;CodigoUnidadeOrganica;Natureza;TipoEnsino;NomeCurso;CodigoCurso;Grau;NotaFinalMedia;NumeroInscritos;NumeroHomens;NumeroMulheres;NumeroPortugueses;NumeroEstrangeiros;TaxaDesempregoRegistadoCurso
Universidade da Beira Interior;0400;Universidade da Beira Interior;0400;Publico;Universitario;Engenharia Mecânica;9369;Mestrado Integrado;12,4;2;1;1;2;0;0
Universidade da Beira Interior;0400;Universidade da Beira Interior;0400;Publico;Universitario;Ciências Farmacêuticas;9494;Mestrado Integrado;12,4;82;65;17;63;19;
Universidade da Beira Interior;0400;Universidade da Beira Interior;0400;Publico;Universitario;Bioengenharia;9540;Licenciatura 1.º ciclo;12,6;28;21;7;28;0;
Universidade da Beira Interior;0400;Universidade da Beira Interior;0400;Publico;Universitario;Ciências do Desporto;9707;Licenciatura 1.º ciclo;12,5;120;116;4;95;25;
Universidade da Beira Interior;0400;Universidade da Beira Interior;0400;Publico;Universitario;Medicina;9813;Mestrado Integrado;14,4;13;12;1;13;0;3,5
Universidade da Beira Interior;0400;Universidade da Beira Interior;0400;Publico;Universitario;Estudos Portugueses e Espanhóis;9918;Licenciatura 1.º ciclo;12,7;94;91;3;81;13;0,9
Universidade da Beira Interior;0400;Universidade da Beira Interior;0400;Publico;Universitario;Engenharia Informática;G005;Mestrado Integrado;14,2;25;21;4;22;3;4,7
Universidade da Beira Interior;0400;Universidade da Beira Interior;0400;Publico;Universitario;Informática Web;L042;Licenciatura 1.º ciclo;14,8;58;24;34;56;2;2,2
Universidade de Coimbra;0500;Faculdade de Ciências do Desporto e Educação Física;0508;Publico;Universitario;Ciências do Desporto (regime pós-laboral);8368;Licenciatura 1.º ciclo;15,7;15;12;3;8;7;2,9
Universidade de Coimbra;0500;Faculdade de Ciências do Desporto e Educação Física;0508;Publico;Universitario;Ciências do Desporto;9707;Licenciatura 1.º ciclo;14;25;21;4;21;4;
Universidade de Coimbra;0500;Faculdade de Ciências e Tecnologia;0501;Publico;Universitario;Química Medicinal;8408;Licenciatura 1.º ciclo;;14;6;8;13;1;
Universidade de Coimbra;0500;Faculdade de Ciências e Tecnologia;0501;Publico;Universitario;Biologia;9011;Licenciatura 1.º ciclo;14,9;37;11;26;36;1;9,5
Universidade de Coimbra;0500;Faculdade de Ciências e Tecnologia;0501;Publico;Universitario;Bioquímica;9015;Licenciatura 1.º ciclo;15;20;20;0;20;0;3,6
Universidade de Coimbra;0500;Faculdade de Ciências e Tecnologia;0501;Publico;Universitario;Engenharia e Gestão Industrial;9104;Licenciatura 1.º ciclo;13,7;41;37;4;36;5;2,4
Universidade de Coimbra;0500;Faculdade de Ciências e Tecnologia;0501;Publico;Universitario;Engenharia Informática;9119;Licenciatura 1.º ciclo;14,8;43;40;3;41;2;0,4
Universidade de Coimbra;0500;Faculdade de Ciências e Tecnologia;0501;Publico;Universitario;Física;9141;Licenciatura 1.º ciclo;13,8;16;15;1;14;2;0,9
Universidade de Coimbra;0500;Faculdade de Ciências e Tecnologia;0501;Publico;Universitario;Geologia;9146;Licenciatura 1.º ciclo;14,5;1;1;0;1;0;0
Universidade de Coimbra;0500;Faculdade de Ciências e Tecnologia;0501;Publico;Universitario;Matemática;9209;Licenciatura 1.º ciclo;;28;28;0;26;2;2,7
Universidade de Coimbra;0500;Faculdade de Ciências e Tecnologia;0501;Publico;Universitario;Química;9223;Licenciatura 1.º ciclo;13,4;88;36;52;79;9;0,6
Universidade de Coimbra;0500;Faculdade de Ciências e Tecnologia;0501;Publico;Universitario;Arquitectura;9257;Mestrado Integrado;13,8;76;42;34;69;7;1,1
Universidade de Coimbra;0500;Faculdade de Ciências e Tecnologia;0501;Publico;Universitario;Engenharia Biomédica;9359;Mestrado Integrado;13,6;120;37;83;111;9;
Universidade de Coimbra;0500;Faculdade de Ciências e Tecnologia;0501;Publico;Universitario;Engenharia Civil;9360;Mestrado Integrado;14,1;136;23;113;117;19;1,9
Universidade de Coimbra;0500;Faculdade de Ciências e Tecnologia;0501;Publico;Universitario;Engenharia Electrotécnica e de Computadores;9367;Mestrado Integrado;14,4;37;12;25;31;6;2,2
Universidade de Coimbra;0500;Faculdade de Ciências e Tecnologia;0501;Publico;Universitario;Engenharia Física;9368;Mestrado Integrado;15,1;148;30;118;144;4;2,5
Universidade de Coimbra;0500;Faculdade de Ciências e Tecnologia;0501;Publico;Universitario;Engenharia Mecânica;9369;Mestrado Integrado;13,6;82;26;56;75;7;6,3
Universidade de Coimbra;0500;Faculdade de Ciências e Tecnologia;0501;Publico;Universitario;Antropologia;9448;Licenciatura 1.º ciclo;13,3;119;35;84;118;1;
Universidade de Coimbra;0500;Faculdade de Ciências e Tecnologia;0501;Publico;Universitario;Engenharia Química;9461;Mestrado Integrado;;113;22;91;101;12;4,8
Universidade de Coimbra;0500;Faculdade de Ciências e Tecnologia;0501;Publico;Universitario;Engenharia do Ambiente;9508;Mestrado Integrado;;28;6;22;24;4;6,5
Universidade de Coimbra;0500;Faculdade de Ciências e Tecnologia;0501;Publico;Universitario;Design e Multimédia;9891;Licenciatura 1.º ciclo;;1;0;1;0;1;
Universidade de Coimbra;0500;Faculdade de Direito;0502;Publico;Universitario;Administração Público-Privada;8067;Licenciatura 1.º ciclo;15,2;67;20;47;64;3;5,6
Universidade de Coimbra;0500;Faculdade de Direito;0502;Publico;Universitario;Direito;9078;Licenciatura 1.º ciclo;16,7;;;;;;4
Universidade de Coimbra;0500;Faculdade de Economia;0503;Publico;Universitario;Economia;9081;Licenciatura 1.º ciclo;16;19;5;14;10;9;
Universidade de Coimbra;0500;Faculdade de Economia;0503;Publico;Universitario;Gestão;9147;Licenciatura 1.º ciclo;16,4;15;10;5;12;3;
Universidade de Coimbra;0500;Faculdade de Economia;0503;Publico;Universitario;Relações Internacionais;9229;Licenciatura 1.º ciclo;16,2;1;0;1;1;0;
Universidade de Coimbra;0500;Faculdade de Economia;0503;Publico;Universitario;Sociologia;9240;Licenciatura 1.º ciclo;15,7;82;19;63;68;14;5,4
Universidade de Coimbra;0500;Faculdade de Farmácia;0504;Publico;Universitario;Ciências Farmacêuticas;9494;Mestrado Integrado;14,5;2;0;2;1;1;
Universidade de Coimbra;0500;Faculdade de Farmácia;0504;Publico;Universitario;Ciências Bioanalíticas;9819;Licenciatura 1.º ciclo;16,9;44;28;16;27;17;7,9
Universidade de Coimbra;0500;Faculdade de Farmácia;0504;Publico;Universitario;Farmácia Biomédica;9832;Licenciatura 1.º ciclo;15,1;14;10;4;10;4;17,7
Universidade de Coimbra;0500;Faculdade de Letras;0505;Publico;Universitario;Português;8393;Licenciatura 1.º ciclo;14,6;;;;;;
Universidade de Coimbra;0500;Faculdade de Letras;0505;Publico;Universitario;Arqueologia;9006;Licenciatura 1.º ciclo;15,4;103;51;52;89;14;5,6
Universidade de Coimbra;0500;Faculdade de Letras;0505;Publico;Universitario;Estudos Artísticos;9132;Licenciatura 1.º ciclo;15,5;25;6;19;23;2;
Universidade de Coimbra;0500;Faculdade de Letras;0505;Publico;Universitario;Estudos Clássicos;9133;Licenciatura 1.º ciclo;14,8;39;20;19;32;7;5,5
Universidade de Coimbra;0500;Faculdade de Letras;0505;Publico;Universitario;Estudos Europeus;9135;Licenciatura 1.º ciclo;15,8;9;3;6;1;8;4,6
Universidade de Coimbra;0500;Faculdade de Letras;0505;Publico;Universitario;Filosofia;9139;Licenciatura 1.º ciclo;16,8;46;13;33;43;3;1
Universidade de Coimbra;0500;Faculdade de Letras;0505;Publico;Universitario;Geografia;9143;Licenciatura 1.º ciclo;15,8;56;22;34;53;3;
Universidade de Coimbra;0500;Faculdade de Letras;0505;Publico;Universitario;História;9181;Licenciatura 1.º ciclo;16,8;;;;;;2,3
Universidade de Coimbra;0500;Faculdade de Letras;0505;Publico;Universitario;História da Arte;9182;Licenciatura 1.º ciclo;17,2;;;;;;4,2
Universidade de Coimbra;0500;Faculdade de Letras;0505;Publico;Universitario;Ciência da Informação;9694;Licenciatura 1.º ciclo;16,4;44;6;38;39;5;
Universidade de Coimbra;0500;Faculdade de Letras;0505;Publico;Universitario;Jornalismo e Comunicação;9773;Licenciatura 1.º ciclo;14,8;30;30;0;24;6;3,1
Universidade de Coimbra;0500;Faculdade de Letras;0505;Publico;Universitario;Línguas Modernas;9779;Licenciatura 1.º ciclo;16,3;;;;;;1,2
Universidade de Coimbra;0500;Faculdade de Letras;0505;Publico;Universitario;Turismo, Território e Patrimónios;L109;Licenciatura 1.º ciclo;;1;0;1;1;0;0
Universidade de Coimbra;0500;Faculdade de Medicina;0506;Publico;Universitario;Medicina Dentária;9548;Mestrado Integrado;15,4;21;2;19;20;1;0
Universidade de Coimbra;0500;Faculdade de Medicina;0506;Publico;Universitario;Medicina;9813;Mestrado Integrado;14,6;;;;;;0,9
Universidade de Coimbra;0500;Faculdade de Psicologia e de Ciências da Educação;0507;Publico;Universitario;Ciências da Educação;9026;Licenciatura 1.º ciclo;15;47;1;46;47;0;0,9
Universidade de Coimbra;0500;Faculdade de Psicologia e de Ciências da Educação;0507;Publico;Universitario;Serviço Social;9238;Licenciatura 1.º ciclo;14,9;;;;;;
Universidade de Coimbra;0500;Faculdade de Psicologia e de Ciências da Educação;0507;Publico;Universitario;Psicologia;9555;Mestrado Integrado;12,9;234;85;149;219;15;3,4
Universidade de Évora;0600;Escola de Artes;0603;Publico;Universitario;Design;9069;Licenciatura 1.º ciclo;14,8;386;148;238;371;15;0,5
Universidade de Évora;0600;Escola de Artes;0603;Publico;Universitario;Música;9214;Licenciatura 1.º ciclo;12,5;86;36;50;86;0;5
Universidade de Évora;0600;Escola de Artes;0603;Publico;Universitario;Teatro;9243;Licenciatura 1.º ciclo;14;184;59;125;181;3;0,7
Universidade de Évora;0600;Escola de Artes;0603;Publico;Universitario;Arquitectura;9257;Mestrado Integrado;14,4;193;87;106;187;6;
Universidade de Évora;0600;Escola de Artes;0603;Publico;Universitario;Artes Plásticas e Multimédia;9347;Licenciatura 1.º ciclo;13;94;45;49;92;2;1,9
Universidade de Évora;0600;Escola de Ciências e Tecnologia;0602;Publico;Universitario;Arquitectura Paisagista;8258;Licenciatura 1.º ciclo;14,3;171;56;115;166;5;
Universidade de Évora;0600;Escola de Ciências e Tecnologia;0602;Publico;Universitario;Biologia Humana;8262;Licenciatura 1.º ciclo;12,8;193;91;102;188;5;1,2
Universidade de Évora;0600;Escola de Ciências e Tecnologia;0602;Publico;Universitario;Agronomia;9003;Licenciatura 1.º ciclo;13,3;211;185;26;196;15;1,2
Universidade de Évora;0600;Escola de Ciências e Tecnologia;0602;Publico;Universitario;Biologia;9011;Licenciatura 1.º ciclo;14,2;31;26;5;31;0;
Universidade de Évora;0600;Escola de Ciências e Tecnologia;0602;Publico;Universitario;Bioquímica;9015;Licenciatura 1.º ciclo;;37;21;16;33;4;1,5
Universidade de Évora;0600;Escola de Ciências e Tecnologia;0602;Publico;Universitario;Biotecnologia;9016;Licenciatura 1.º ciclo;13,3;163;67;96;158;5;2
Universidade de Évora;0600;Escola de Ciências e Tecnologia;0602;Publico;Universitario;Engenharia Geológica;9116;Licenciatura 1.º ciclo;13,9;83;26;57;81;2;0,7
Universidade de Évora;0600;Escola de Ciências e Tecnologia;0602;Publico;Universitario;Engenharia Informática;9119;Licenciatura 1.º ciclo;14,3;295;60;235;274;21;
Universidade de Évora;0600;Escola de Ciências e Tecnologia;0602;Publico;Universitario;Geografia;9143;Licenciatura 1.º ciclo;13,9;103;29;74;93;10;
Universidade de Évora;0600;Escola de Ciências e Tecnologia;0602;Publico;Universitario;Geologia;9146;Licenciatura 1.º ciclo;13,4;74;36;38;72;2;1,3
Universidade de Évora;0600;Escola de Ciências e Tecnologia;0602;Publico;Universitario;Matemática Aplicada à Economia e à Gestão;9210;Licenciatura 1.º ciclo;12,2;70;40;30;56;14;0
Universidade de Évora;0600;Escola de Ciências e Tecnologia;0602;Publico;Universitario;Química;9223;Licenciatura 1.º ciclo;15,5;188;94;94;184;4;0
Universidade de Évora;0600;Escola de Ciências e Tecnologia;0602;Publico;Universitario;Matemática Aplicada;9385;Licenciatura 1.º ciclo;13,6;253;138;115;245;8;3,6
Universidade de Évora;0600;Escola de Ciências e Tecnologia;0602;Publico;Universitario;Ciências do Desporto;9707;Licenciatura 1.º ciclo;15;122;26;96;113;9;1,8
Universidade de Évora;0600;Escola de Ciências e Tecnologia;0602;Publico;Universitario;Engenharia Mecatrónica;9751;Licenciatura 1.º ciclo;12,8;16;3;13;15;1;8,9
Universidade de Évora;0600;Escola de Ciências e Tecnologia;0602;Publico;Universitario;Ciência e Tecnologia Animal;9818;Licenciatura 1.º ciclo;14,2;109;34;75;108;1;0,3
Universidade de Évora;0600;Escola de Ciências e Tecnologia;0602;Publico;Universitario;Ciências da Terra e da Atmosfera;9823;Licenciatura 1.º ciclo;13,4;86;27;59;82;4;
Universidade de Évora;0600;Escola de Ciências e Tecnologia;0602;Publico;Universitario;Reabilitação Psicomotora;9841;Licenciatura 1.º ciclo;16,4;30;15;15;21;9;1,7
Universidade de Évora;0600;Escola de Ciências e Tecnologia;0602;Publico;Universitario;Medicina Veterinária;9847;Mestrado Integrado;15,8;45;10;35;43;2;1,6
Universidade de Évora;0600;Escola de Ciências e Tecnologia;0602;Publico;Universitario;Engenharia de Energias Renováveis;9910;Licenciatura 1.º ciclo;15,7;60;26;34;56;4;6,3
Universidade de Évora;0600;Escola de Ciências e Tecnologia;0602;Publico;Universitario;Engenharia de Biossistemas;G003;Mestrado Integrado;16,3;54;46;8;44;10;
Universidade de Évora;0600;Escola de Ciências e Tecnologia;0602;Publico;Universitario;Ecologia e Ambiente;L090;Licenciatura 1.º ciclo;15,3;81;23;58;70;11;1,6
Universidade de Évora;0600;Escola de Ciências Sociais;0604;Publico;Universitario;História e Arqueologia;8251;Licenciatura 1.º ciclo;16;39;11;28;33;6;10,4
Universidade de Évora;0600;Escola de Ciências Sociais;0604;Publico;Universitario;Relações Internacionais (regime pós-laboral);8364;Licenciatura 1.º ciclo;17,2;17;4;13;12;5;0
Universidade de Évora;0600;Escola de Ciências Sociais;0604;Publico;Universitario;História e Arqueologia (regime pós-laboral);8424;Licenciatura 1.º ciclo;15,7;198;44;154;179;19;
Universidade de Évora;0600;Escola de Ciências Sociais;0604;Publico;Universitario;Ciências da Educação;9026;Licenciatura 1.º ciclo;;60;18;42;58;2;
Universidade de Évora;0600;Escola de Ciências Sociais;0604;Publico;Universitario;Economia;9081;Licenciatura 1.º ciclo;12,8;113;84;29;94;19;
Universidade de Évora;0600;Escola de Ciências Sociais;0604;Publico;Universitario;Gestão;9147;Licenciatura 1.º ciclo;13,8;434;382;52;430;4;
Universidade de Évora;0600;Escola de Ciências Sociais;0604;Publico;Universitario;Psicologia;9219;Licenciatura 1.º ciclo;13,8;120;76;44;115;5;7,1
Universidade de Évora;0600;Escola de Ciências Sociais;0604;Publico;Universitario;Relações Internacionais;9229;Licenciatura 1.º ciclo;13,2;468;417;51;455;13;16,2
Universidade de Évora;0600;Escola de Ciências Sociais;0604;Publico;Universitario;Sociologia;9240;Licenciatura 1.º ciclo;14,3;158;112;46;156;2;3,4
Universidade de Évora;0600;Escola de Ciências Sociais;0604;Publico;Universitario;Turismo;9254;Licenciatura 1.º ciclo;13,7;598;505;93;586;12;8,5
Universidade de Évora;0600;Escola de Ciências Sociais;0604;Publico;Universitario;Património Cultural;9787;Licenciatura 1.º ciclo;16,4;24;7;17;22;2;
Universidade de Évora;0600;Escola de Ciências Sociais;0604;Publico;Universitario;Educação Básica;9853;Licenciatura 1.º ciclo;16,4;24;6;18;21;3;
Universidade de Évora;0600;Escola de Ciências Sociais;0604;Publico;Universitario;Línguas e Literaturas;L047;Licenciatura 1.º ciclo;16,3;68;18;50;66;2;6,5
Universidade de Évora;0600;Escola de Ciências Sociais;0604;Publico;Universitario;Estudos de Filosofia e de Cultura Contemporânea;L173;Licenciatura 1.º ciclo;16,5;73;26;47;70;3;
Universidade de Évora;0600;Escola Superior de Enfermagem de São João de Deus;7030;Publico;Politecnico;Enfermagem;9500;Licenciatura 1.º ciclo;14,6;;;;;;
Universidade de Évora;0600;Escola Superior de Enfermagem de São João de Deus;7030;Publico;Politecnico;Enfermagem (entrada no 2.º semestre);9501;Licenciatura 1.º ciclo;15,4;20;11;9;13;7;
Universidade Nova de Lisboa;0900;Faculdade de Ciências e Tecnologia;0903;Publico;Universitario;Conservação - Restauro;8036;Licenciatura 1.º ciclo;15,1;30;19;11;21;9;
Universidade Nova de Lisboa;0900;Faculdade de Ciências e Tecnologia;0903;Publico;Universitario;Engenharia de Micro e Nanotecnologias;8334;Mestrado Integrado;15,9;20;12;8;10;10;6
Universidade Nova de Lisboa;0900;Faculdade de Ciências e Tecnologia;0903;Publico;Universitario;Bioquímica;9015;Licenciatura 1.º ciclo;13,7;236;80;156;216;20;8,3
Universidade Nova de Lisboa;0900;Faculdade de Ciências e Tecnologia;0903;Publico;Universitario;Engenharia Geológica;9116;Licenciatura 1.º ciclo;13,5;150;63;87;145;5;
Universidade Nova de Lisboa;0900;Faculdade de Ciências e Tecnologia;0903;Publico;Universitario;Matemática;9209;Licenciatura 1.º ciclo;;406;207;199;397;9;10
Universidade Nova de Lisboa;0900;Faculdade de Ciências e Tecnologia;0903;Publico;Universitario;Química Aplicada;9224;Licenciatura 1.º ciclo;17,7;5;4;1;2;3;
Universidade Nova de Lisboa;0900;Faculdade de Ciências e Tecnologia;0903;Publico;Universitario;Biologia Celular e Molecular;9348;Licenciatura 1.º ciclo;13,6;173;9;164;173;0;3,1
Universidade Nova de Lisboa;0900;Faculdade de Ciências e Tecnologia;0903;Publico;Universitario;Engenharia Biomédica;9359;Mestrado Integrado;;38;33;5;37;1;1,3
Universidade Nova de Lisboa;0900;Faculdade de Ciências e Tecnologia;0903;Publico;Universitario;Engenharia Civil;9360;Mestrado Integrado;;44;17;27;44;0;3,1
Universidade Nova de Lisboa;0900;Faculdade de Ciências e Tecnologia;0903;Publico;Universitario;Engenharia de Materiais;9363;Mestrado Integrado;16,2;27;8;19;21;6;
Universidade Nova de Lisboa;0900;Faculdade de Ciências e Tecnologia;0903;Publico;Universitario;Engenharia Electrotécnica e de Computadores;9367;Mestrado Integrado;15,3;7;4;3;6;1;8,2
Universidade Nova de Lisboa;0900;Faculdade de Ciências e Tecnologia;0903;Publico;Universitario;Engenharia Física;9368;Mestrado Integrado;15,6;1;1;0;0;1;11,8
Universidade Nova de Lisboa;0900;Faculdade de Ciências e Tecnologia;0903;Publico;Universitario;Engenharia Mecânica;9369;Mestrado Integrado;15,9;136;87;49;133;3;
Universidade Nova de Lisboa;0900;Faculdade de Ciências e Tecnologia;0903;Publico;Universitario;Engenharia Química e Bioquímica;9370;Mestrado Integrado;14,8;49;29;20;48;1;10,6
Universidade Nova de Lisboa;0900;Faculdade de Ciências e Tecnologia;0903;Publico;Universitario;Engenharia do Ambiente;9508;Mestrado Integrado;16,7;39;19;20;34;5;
Universidade Nova de Lisboa;0900;Faculdade de Ciências e Tecnologia;0903;Publico;Universitario;Engenharia e Gestão Industrial;9509;Mestrado Integrado;16,4;14;2;12;14;0;
Universidade Nova de Lisboa;0900;Faculdade de Ciências e Tecnologia;0903;Publico;Universitario;Engenharia Informática;G005;Mestrado Integrado;16,3;44;10;34;25;19;
Universidade Nova de Lisboa;0900;Faculdade de Ciências e Tecnologia;0903;Publico;Universitario;Matemática Aplicada à Gestão do Risco;L167;Licenciatura 1.º ciclo;17,3;60;8;52;58;2;
Universidade Nova de Lisboa;0900;Faculdade de Ciências Médicas;0901;Publico;Universitario;Ciências da Nutrição;9554;Licenciatura 1.º ciclo;15,3;18;1;17;18;0;
Universidade Nova de Lisboa;0900;Faculdade de Ciências Médicas;0901;Publico;Universitario;Medicina;9813;Mestrado Integrado;;6;1;5;6;0;0,6
Universidade Nova de Lisboa;0900;Faculdade de Ciências Sociais e Humanas;0902;Publico;Universitario;Ciências da Linguagem (regime pós-laboral);8108;Licenciatura 1.º ciclo;15;4;0;4;4;0;
Universidade Nova de Lisboa;0900;Faculdade de Ciências Sociais e Humanas;0902;Publico;Universitario;Sociologia (regime pós-laboral);8109;Licenciatura 1.º ciclo;15,7;12;0;12;12;0;2,5
Universidade Nova de Lisboa;0900;Faculdade de Ciências Sociais e Humanas;0902;Publico;Universitario;Arqueologia;9006;Licenciatura 1.º ciclo;15,5;23;1;22;22;1;2,4
Universidade Nova de Lisboa;0900;Faculdade de Ciências Sociais e Humanas;0902;Publico;Universitario;Ciência Política e Relações Internacionais;9020;Licenciatura 1.º ciclo;;30;6;24;1;29;10
