PORTAL INFOCURSOS;;;;;;;;;;;
;;;;;;;;;;;
8) Taxa de desemprego registado no IEFP do curso;;;;;;;;;;;
;;;;;;;;;;;
Estabelecimento;CodigoEstabelecimento;UnidadeOrganica;CodigoUnidadeOrganica;Natureza;TipoEnsino;NomeCurso;CodigoCurso;Grau;NumeroDiplomadosCurso;NumeroDiplomadosDesempregados (média junho e dezembro 2016);TaxaDesempregoRegistadoCurso
Instituto Superior de Ciências Educativas do Douro;4271;Instituto Superior de Ciências Educativas do Douro;4271;Privado;Politecnico;Educação Básica;9853;Licenciatura;81;0,5;0,6
Instituto Superior de Ciências Educativas do Douro;4271;Instituto Superior de Ciências Educativas do Douro;4271;Privado;Politecnico;Educação Física e Desporto;9736;Licenciatura;17;;
Instituto Superior de Ciências Educativas;4270;Instituto Superior de Ciências Educativas;4270;Privado;Politecnico;Educação Básica;9853;Licenciatura;128;2,5;2
Instituto Superior de Ciências Educativas;4270;Instituto Superior de Ciências Educativas;4270;Privado;Politecnico;Educação Física e Desporto;9736;Licenciatura;236;13;5,5
Instituto Superior de Ciências Educativas;4270;Instituto Superior de Ciências Educativas;4270;Privado;Politecnico;Turismo;9254;Licenciatura;51;5;9,8
Instituto Superior de Ciências Educativas;4270;Instituto Superior de Ciências Educativas;4270;Privado;Politecnico;Educação Social;9084;Licenciatura;68;5,5;8,1
Instituto Universitário de Ciências da Saúde;4261;Instituto Universitário de Ciências da Saúde;4261;Privado;Universitario;Ciências Laboratoriais Forenses;L063;Licenciatura;15;;
Instituto Universitário de Ciências da Saúde;4261;Instituto Universitário de Ciências da Saúde;4261;Privado;Universitario;Medicina Dentária;9548;MestradoIntegrado;435;23,5;5,4
Instituto Universitário de Ciências da Saúde;4261;Instituto Universitário de Ciências da Saúde;4261;Privado;Universitario;Ciências Farmacêuticas;9494;MestradoIntegrado;213;13;6,1
Instituto Universitário de Ciências da Saúde;4261;Instituto Universitário de Ciências da Saúde;4261;Privado;Universitario;Ciências Biomédicas;9351;Licenciatura;49;0,5;1
Instituto Universitário de Ciências da Saúde;4261;Instituto Universitário de Ciências da Saúde;4261;Privado;Universitario;Psicologia;9219;Licenciatura;50;1;2
Instituto Universitário de Ciências da Saúde;4261;Instituto Universitário de Ciências da Saúde;4261;Privado;Universitario;Bioquímica;9015;Licenciatura;14;;
Instituto Superior de Ciências da Saúde Egas Moniz;4260;Instituto Superior de Ciências da Saúde Egas Moniz;4260;Privado;Universitario;Ciências da Saúde;9822;Licenciatura;43;0;0
Instituto Superior de Ciências da Saúde Egas Moniz;4260;Instituto Superior de Ciências da Saúde Egas Moniz;4260;Privado;Universitario;Ciências da Nutrição;9554;Licenciatura;209;15;7,2
Instituto Superior de Ciências da Saúde Egas Moniz;4260;Instituto Superior de Ciências da Saúde Egas Moniz;4260;Privado;Universitario;Medicina Dentária;9548;MestradoIntegrado;381;8;2,1
Instituto Superior de Ciências da Saúde Egas Moniz;4260;Instituto Superior de Ciências da Saúde Egas Moniz;4260;Privado;Universitario;Ciências Farmacêuticas;9494;MestradoIntegrado;287;13;4,5
Instituto Superior de Ciências da Saúde Egas Moniz;4260;Instituto Superior de Ciências da Saúde Egas Moniz;4260;Privado;Universitario;Psicologia;9219;Licenciatura;0;;
Instituto Superior de Ciências da Saúde Egas Moniz;4260;Instituto Superior de Ciências da Saúde Egas Moniz;4260;Privado;Universitario;Ciências Forenses e Criminais;8059;Licenciatura;128;6;4,7
Instituto Superior de Administração e Gestão;4200;Instituto Superior de Administração e Gestão;4200;Privado;Politecnico;Turismo;9254;Licenciatura;207;8;3,9
Instituto Superior de Administração e Gestão;4200;Instituto Superior de Administração e Gestão;4200;Privado;Politecnico;Gestão Hoteleira;9173;Licenciatura;133;9;6,8
Instituto Superior de Administração e Gestão;4200;Instituto Superior de Administração e Gestão;4200;Privado;Politecnico;Gestão de Empresas;9152;Licenciatura;199;22,5;11,3
Instituto Superior de Administração e Gestão;4200;Instituto Superior de Administração e Gestão;4200;Privado;Politecnico;Relações Empresariais;8387;Licenciatura;23;;
Instituto Português de Administração de Marketing de Lisboa;4156;Instituto Português de Administração de Marketing de Lisboa;4156;Privado;Politecnico;Gestão de Marketing;9156;Licenciatura;320;24;7,5
Instituto Português de Administração de Marketing do Porto;4155;Instituto Português de Administração de Marketing do Porto;4155;Privado;Politecnico;Gestão de Marketing;9156;Licenciatura;332;31;9,3
Instituto Superior de Novas Profissões;4150;Instituto Superior de Novas Profissões;4150;Privado;Politecnico;Turismo (Informação Turística e Eventos);L081;Licenciatura;0;;
Instituto Superior de Novas Profissões;4150;Instituto Superior de Novas Profissões;4150;Privado;Politecnico;Relações Públicas e Publicidade;9232;Licenciatura;84;11;13,1
Instituto Superior de Novas Profissões;4150;Instituto Superior de Novas Profissões;4150;Privado;Politecnico;Gestão Comercial e Vendas;8274;Licenciatura;65;3;4,6
Escola Superior de Negócios Atlântico;4141;Escola Superior de Negócios Atlântico;4141;Privado;Politecnico;Gestão e Sistemas de Informação;9647;Licenciatura;13;;
Escola Superior de Negócios Atlântico;4141;Escola Superior de Negócios Atlântico;4141;Privado;Politecnico;Gestão Financeira e Fiscal;9172;Licenciatura;33;2,5;7,6
Escola Superior de Negócios Atlântico;4141;Escola Superior de Negócios Atlântico;4141;Privado;Politecnico;Gestão e Negócios;9169;Licenciatura;28;;
Escola Universitária Vasco da Gama;4126;Escola Universitária Vasco da Gama;4126;Privado;Universitario;Medicina Veterinária;9847;MestradoIntegrado;77;6,5;8,4
Escola Superior de Tecnologias e Artes de Lisboa;4125;Escola Superior de Tecnologias e Artes de Lisboa;4125;Privado;Politecnico;Artes Performativas;9681;Licenciatura;25;;
Escola Superior de Tecnologias e Artes de Lisboa;4125;Escola Superior de Tecnologias e Artes de Lisboa;4125;Privado;Politecnico;Design de Comunicação;9070;Licenciatura;39;8,5;21,8
Escola Superior de Tecnologias de Fafe;4115;Escola Superior de Tecnologias de Fafe;4115;Privado;Politecnico;Turismo;9254;Licenciatura;35;8;22,9
Escola Superior de Tecnologias de Fafe;4115;Escola Superior de Tecnologias de Fafe;4115;Privado;Politecnico;Informática de Gestão;9186;Licenciatura;29;;
Escola Superior de Tecnologias de Fafe;4115;Escola Superior de Tecnologias de Fafe;4115;Privado;Politecnico;Gestão;9147;Licenciatura;48;9,5;19,8
Escola Superior de Tecnologias de Fafe;4115;Escola Superior de Tecnologias de Fafe;4115;Privado;Politecnico;Contabilidade;9056;Licenciatura;35;3,5;10
CESPU-Instituto Politécnico de Saúde do Norte;4107;Escola Superior de Saúde do Vale do Sousa;4109;Privado;Politecnico;Prótese Dentária;9791;Licenciatura;67;4;6
CESPU-Instituto Politécnico de Saúde do Norte;4107;Escola Superior de Saúde do Vale do Sousa;4109;Privado;Politecnico;Fisioterapia;9504;Licenciatura;183;9,5;5,2
CESPU-Instituto Politécnico de Saúde do Norte;4107;Escola Superior de Saúde do Vale do Sousa;4109;Privado;Politecnico;Enfermagem;9500;Licenciatura;200;6;3
CESPU-Instituto Politécnico de Saúde do Norte;4107;Escola Superior de Saúde do Vale do Ave;4108;Privado;Politecnico;Fisioterapia;9504;Licenciatura;195;32;16,4
CESPU-Instituto Politécnico de Saúde do Norte;4107;Escola Superior de Saúde do Vale do Ave;4108;Privado;Politecnico;Enfermagem;9500;Licenciatura;247;15;6,1
Escola Superior de Saúde Egas Moniz;4106;Escola Superior de Saúde Egas Moniz;4106;Privado;Politecnico;Prótese Dentária;9791;Licenciatura;102;7;6,9
Escola Superior de Saúde Egas Moniz;4106;Escola Superior de Saúde Egas Moniz;4106;Privado;Politecnico;Fisioterapia;9504;Licenciatura;175;7;4
Escola Superior de Saúde Egas Moniz;4106;Escola Superior de Saúde Egas Moniz;4106;Privado;Politecnico;Enfermagem;9500;Licenciatura;157;0,5;0,3
Escola Superior de Saúde do Alcoitão;4105;Escola Superior de Saúde do Alcoitão;4105;Privado;Politecnico;Terapia da Fala;9890;Licenciatura;136;12,5;9,2
Escola Superior de Saúde do Alcoitão;4105;Escola Superior de Saúde do Alcoitão;4105;Privado;Politecnico;Fisioterapia;9504;Licenciatura;198;7;3,5
Escola Superior de Saúde do Alcoitão;4105;Escola Superior de Saúde do Alcoitão;4105;Privado;Politecnico;Terapia Ocupacional;8138;Licenciatura;142;8,5;6
Escola Superior de Saúde Ribeiro Sanches;4104;Escola Superior de Saúde Ribeiro Sanches;4104;Privado;Politecnico;Enfermagem;9500;Licenciatura;214;1;0,5
Escola Superior de Saúde Jean Piaget de Viseu;4103;Escola Superior de Saúde Jean Piaget de Viseu;4103;Privado;Politecnico;Fisioterapia;9504;Licenciatura;76;10;13,2
Escola Superior de Saúde Jean Piaget de Viseu;4103;Escola Superior de Saúde Jean Piaget de Viseu;4103;Privado;Politecnico;Enfermagem;9500;Licenciatura;118;6;5,1
Escola Superior de Saúde Jean Piaget de Algarve;4102;Escola Superior de Saúde Jean Piaget de Algarve;4102;Privado;Politecnico;Fisioterapia;9504;Licenciatura;118;6,5;5,5
Escola Superior de Saúde Jean Piaget de Algarve;4102;Escola Superior de Saúde Jean Piaget de Algarve;4102;Privado;Politecnico;Enfermagem;9500;Licenciatura;110;0;0
Escola Superior de Saúde Jean Piaget de Vila Nova de Gaia;4101;Escola Superior de Saúde Jean Piaget de Vila Nova de Gaia;4101;Privado;Politecnico;Fisioterapia;9504;Licenciatura;193;20,5;10,6
Escola Superior de Saúde Jean Piaget de Vila Nova de Gaia;4101;Escola Superior de Saúde Jean Piaget de Vila Nova de Gaia;4101;Privado;Politecnico;Enfermagem;9500;Licenciatura;150;7,5;5
Escola Superior de Saúde de Santa Maria;4097;Escola Superior de Saúde de Santa Maria;4097;Privado;Politecnico;Enfermagem;9500;Licenciatura;271;8;3
Escola Superior de Enfermagem S. Francisco das Misericórdias;4096;Escola Superior de Enfermagem S. Francisco das Misericórdias;4096;Privado;Politecnico;Enfermagem;9500;Licenciatura;103;1,5;1,5
Escola Superior de Enfermagem Dr. José Timóteo Montalvão Machado;4093;Escola Superior de Enfermagem Dr. José Timóteo Montalvão Machado;4093;Privado;Politecnico;Enfermagem;9500;Licenciatura;195;9,5;4,9
Escola Superior de Saúde da Cruz Vermelha Portuguesa;4091;Escola Superior de Saúde da Cruz Vermelha Portuguesa;4091;Privado;Politecnico;Fisioterapia;9504;Licenciatura;177;7,5;4,2
Escola Superior de Saúde da Cruz Vermelha Portuguesa;4091;Escola Superior de Saúde da Cruz Vermelha Portuguesa;4091;Privado;Politecnico;Enfermagem;9500;Licenciatura;134;2;1,5
Escola Superior de Saúde da Cruz Vermelha Portuguesa;4091;Escola Superior de Saúde da Cruz Vermelha Portuguesa;4091;Privado;Politecnico;Cardiopneumologia;8137;Licenciatura;62;4;6,5
Escola Superior de Enfermagem da Cruz Vermelha Portuguesa de Oliveira de Azeméis;4089;Escola Superior de Enfermagem da Cruz Vermelha Portuguesa de Oliveira de Azeméis;4089;Privado;Politecnico;Enfermagem;9500;Licenciatura;175;7;4
Escola Superior de Educação de Paula Frassinetti;4085;Escola Superior de Educação de Paula Frassinetti;4085;Privado;Politecnico;Educação Básica;9853;Licenciatura;314;6,5;2,1
Escola Superior de Educação de Paula Frassinetti;4085;Escola Superior de Educação de Paula Frassinetti;4085;Privado;Politecnico;Educação Social;9084;Licenciatura;52;10;19,2
Escola Superior de Educação de João de Deus;4080;Escola Superior de Educação de João de Deus;4080;Privado;Politecnico;Educação Básica;9853;Licenciatura;167;5;3
Escola Superior de Educação Jean Piaget de Arcozelo;4078;Escola Superior de Educação Jean Piaget de Arcozelo;4078;Privado;Politecnico;Educação Básica;9853;Licenciatura;92;4;4,3
Escola Superior de Educação Jean Piaget de Almada;4077;Escola Superior de Educação Jean Piaget de Almada;4077;Privado;Politecnico;Educação Básica;9853;Licenciatura;126;3,5;2,8
Escola Superior de Educação de Fafe;4076;Escola Superior de Educação de Fafe;4076;Privado;Politecnico;Educação Básica;9853;Licenciatura;48;2,5;5,2
Escola Superior de Educação de Fafe;4076;Escola Superior de Educação de Fafe;4076;Privado;Politecnico;Educação Física e Desporto;9736;Licenciatura;100;17,5;17,5
Escola Superior de Educação Almeida Garrett;4074;Escola Superior de Educação Almeida Garrett;4074;Privado;Politecnico;Educação Básica;9853;Licenciatura;88;2,5;2,8
Escola Superior de Artes e Design;4069;Escola Superior de Artes e Design;4069;Privado;Politecnico;Artes;9679;Licenciatura;339;18,5;5,5
Escola Superior de Artes e Design;4069;Escola Superior de Artes e Design;4069;Privado;Politecnico;Design;9069;Licenciatura;4923;92;1,9
Escola Superior de Artes Decorativas;4068;Escola Superior de Artes Decorativas;4068;Privado;Politecnico;Conservação e Restauro;9380;Licenciatura;250;5,5;2,2
Escola Superior de Educadores de Infância Maria Ulrich;4065;Escola Superior de Educadores de Infância Maria Ulrich;4065;Privado;Politecnico;Educação Básica;9853;Licenciatura;152;2;1,3
Universidade Lusófona do Porto;4032;Universidade Lusófona do Porto;4032;Privado;Universitario;Comunicação Aplicada;L019;Licenciatura;0;;
Universidade Lusófona do Porto;4032;Universidade Lusófona do Porto;4032;Privado;Universitario;Educação Física e Desporto;9736;Licenciatura;12;;
Universidade Lusófona do Porto;4032;Universidade Lusófona do Porto;4032;Privado;Universitario;Arquitectura;9257;MestradoIntegrado;61;8,5;13,9
Universidade Lusófona do Porto;4032;Universidade Lusófona do Porto;4032;Privado;Universitario;Serviço Social;9238;Licenciatura;42;11,5;27,4
Universidade Lusófona do Porto;4032;Universidade Lusófona do Porto;4032;Privado;Universitario;Psicologia;9219;Licenciatura;176;11;6,3
Universidade Lusófona do Porto;4032;Universidade Lusófona do Porto;4032;Privado;Universitario;Gestão;9147;Licenciatura;94;11;11,7
Universidade Lusófona do Porto;4032;Universidade Lusófona do Porto;4032;Privado;Universitario;Engenharia Informática;9119;Licenciatura;40;2;5
Universidade Lusófona do Porto;4032;Universidade Lusófona do Porto;4032;Privado;Universitario;Engenharia do Ambiente;9099;Licenciatura;16;;
Universidade Lusófona do Porto;4032;Universidade Lusófona do Porto;4032;Privado;Universitario;Direito;9078;Licenciatura;206;21,5;10,4
Universidade Lusófona do Porto;4032;Universidade Lusófona do Porto;4032;Privado;Universitario;Design de Comunicação;9070;Licenciatura;15;;
Universidade Lusófona do Porto;4032;Universidade Lusófona do Porto;4032;Privado;Universitario;Ciências da Engenharia Aeroespacial;8526;Licenciatura;0;;
Universidade Lusófona do Porto;4032;Universidade Lusófona do Porto;4032;Privado;Universitario;Engenharia de Proteção Civil;8397;Licenciatura;18;;
Universidade Lusófona do Porto;4032;Universidade Lusófona do Porto;4032;Privado;Universitario;Estudos Europeus, Estudos Lusófonos e Relações Internacionais;8378;Licenciatura;36;1;2,8
Universidade Lusófona do Porto;4032;Universidade Lusófona do Porto;4032;Privado;Universitario;Comunicação Audiovisual e Multimédia;8313;Licenciatura;70;12;17,1
Universidade Lusófona do Porto;4032;Universidade Lusófona do Porto;4032;Privado;Universitario;Engenharia Electrotécnica de Sistemas de Energia;8277;Licenciatura;8;;
Universidade Lusófona do Porto;4032;Universidade Lusófona do Porto;4032;Privado;Universitario;Gestão e Desenvolvimento de Recursos Humanos;8166;Licenciatura;51;3;5,9
Universidade Lusófona do Porto;4032;Universidade Lusófona do Porto;4032;Privado;Universitario;Turismo e Gestão de Empresas Turísticas;8163;Licenciatura;49;2;4,1
Escola Superior Gallaecia;4025;Escola Superior Gallaecia;4025;Privado;Universitario;Arquitectura e Urbanismo;9507;MestradoIntegrado;74;2;2,7
Escola Superior Gallaecia;4025;Escola Superior Gallaecia;4025;Privado;Universitario;Artes Plásticas e Multimédia;9347;Licenciatura;6;;
Escola Superior de Actividades Imobiliárias;4020;Escola Superior de Actividades Imobiliárias;4020;Privado;Universitario;Gestão Imobiliária;9174;Licenciatura;101;3,5;3,5
Escola Superior Artística de Guimarães;4011;Escola Superior Artística de Guimarães;4011;Privado;Politecnico;Artes/Grafismo Multimédia;9451;Licenciatura;30;9;30
Escola Superior Artística de Guimarães;4011;Escola Superior Artística de Guimarães;4011;Privado;Politecnico;Artes/BD/Ilustração;9319;Licenciatura;10;;
Escola Superior Artística do Porto;4010;Escola Superior Artística do Porto;4010;Privado;Universitario;Design e Comunicação Multimédia;9728;Licenciatura;55;7;12,7
Escola Superior Artística do Porto;4010;Escola Superior Artística do Porto;4010;Privado;Universitario;Cinema e Audiovisual;9713;Licenciatura;139;18;12,9
Escola Superior Artística do Porto;4010;Escola Superior Artística do Porto;4010;Privado;Universitario;Artes Visuais - Fotografia;9683;Licenciatura;64;8;12,5
Escola Superior Artística do Porto;4010;Escola Superior Artística do Porto;4010;Privado;Universitario;Artes Plásticas e Intermédia;9682;Licenciatura;27;;
Escola Superior Artística do Porto;4010;Escola Superior Artística do Porto;4010;Privado;Universitario;Arquitectura;9257;MestradoIntegrado;108;34;31,5
Conservatório Superior de Música de Gaia;4005;Conservatório Superior de Música de Gaia;4005;Privado;Politecnico;Direcção Musical;9077;Licenciatura;4;;
Conservatório Superior de Música de Gaia;4005;Conservatório Superior de Música de Gaia;4005;Privado;Politecnico;Canto Teatral;9017;Licenciatura;19;;
Academia Nacional Superior de Orquestra;4002;Academia Nacional Superior de Orquestra;4002;Privado;Politecnico;Instrumentista de Orquestra;9771;Licenciatura;61;0;0
Academia Nacional Superior de Orquestra;4002;Academia Nacional Superior de Orquestra;4002;Privado;Politecnico;Direcção de Orquestra;9732;Licenciatura;3;;
Instituto Politécnico de Tomar;3240;Escola Superior de Tecnologia de Abrantes;3243;Publico;Politecnico;Vídeo e Cinema Documental;9932;Licenciatura;73;13;17,8
Instituto Politécnico de Tomar;3240;Escola Superior de Tecnologia de Abrantes;3243;Publico;Politecnico;Engenharia Mecânica;9123;Licenciatura;61;4,5;7,4
Instituto Politécnico de Tomar;3240;Escola Superior de Tecnologia de Abrantes;3243;Publico;Politecnico;Comunicação Social;9054;Licenciatura;63;10;15,9
Instituto Politécnico de Tomar;3240;Escola Superior de Tecnologia de Tomar;3242;Publico;Politecnico;Fotografia;9645;Licenciatura;52;8;15,4
Instituto Politécnico de Tomar;3240;Escola Superior de Tecnologia de Tomar;3242;Publico;Politecnico;Design e Tecnologia das Artes Gráficas;9644;Licenciatura;150;16;10,7
Instituto Politécnico de Tomar;3240;Escola Superior de Tecnologia de Tomar;3242;Publico;Politecnico;Conservação e Restauro;9380;Licenciatura;72;6;8,3
