PORTAL INFOCURSOS;;;;;;;;;;;
;;;;;;;;;;;
8) Percentagem de recém-diplomados do curso que estão registados no IEFP como desempregados;;;;;;;;;;;
;;;;;;;;;;;
Estabelecimento;CodigoEstabelecimento;UnidadeOrganica;CodigoUnidadeOrganica;Natureza;TipoEnsino;NomeCurso;CodigoCurso;Grau;NumeroDiplomadosCurso;NumeroDiplomadosDesempregados (média junho e dezembro 2019);TaxaDesempregoRegistadoCurso
Instituto Universitário de Ciências da Saúde;4261;Instituto Universitário de Ciências da Saúde;4261;Privado;Universitario;Medicina Dentária;9548;MestradoIntegrado;565;19,5;3,4
Instituto Universitário de Ciências da Saúde;4261;Instituto Universitário de Ciências da Saúde;4261;Privado;Universitario;Ciências da Nutrição;9554;Licenciatura;43;1,5;3,4
Instituto Universitário de Ciências da Saúde;4261;Instituto Universitário de Ciências da Saúde;4261;Privado;Universitario;Ciências Laboratoriais Forenses;L063;Licenciatura;35;1,5;4,2
Instituto Universitário de Ciências da Saúde;4261;Instituto Universitário de Ciências da Saúde;4261;Privado;Universitario;Psicologia;9219;Licenciatura;65;1;1,5
Instituto Universitário Egas Moniz;4260;Instituto Universitário Egas Moniz;4260;Privado;Universitario;Ciências Forenses e Criminais;8059;Licenciatura;138;0,5;0,3
Instituto Universitário Egas Moniz;4260;Instituto Universitário Egas Moniz;4260;Privado;Universitario;Psicologia;9219;Licenciatura;41;0;0
Instituto Universitário Egas Moniz;4260;Instituto Universitário Egas Moniz;4260;Privado;Universitario;Ciências Farmacêuticas;9494;MestradoIntegrado;258;1;0,3
Instituto Universitário Egas Moniz;4260;Instituto Universitário Egas Moniz;4260;Privado;Universitario;Ciências da Saúde;9822;Licenciatura;40;0;0
Instituto Universitário Egas Moniz;4260;Instituto Universitário Egas Moniz;4260;Privado;Universitario;Medicina Dentária;9548;MestradoIntegrado;526;3,5;0,6
Instituto Universitário Egas Moniz;4260;Instituto Universitário Egas Moniz;4260;Privado;Universitario;Ciências da Nutrição;9554;Licenciatura;117;3;2,5
Instituto Superior de Administração e Gestão;4200;Instituto Superior de Administração e Gestão;4200;Privado;Politecnico;Gestão Hoteleira;9173;Licenciatura;173;4,5;2,6
Instituto Superior de Administração e Gestão;4200;Instituto Superior de Administração e Gestão;4200;Privado;Politecnico;Turismo;9254;Licenciatura;63;4,5;7,1
Instituto Superior de Administração e Gestão;4200;Instituto Superior de Administração e Gestão;4200;Privado;Politecnico;Relações Empresariais;8387;Licenciatura;16;;
Instituto Superior de Administração e Gestão;4200;Instituto Superior de Administração e Gestão;4200;Privado;Politecnico;Gestão de Empresas;9152;Licenciatura;176;10;5,6
Instituto Português de Administração de Marketing de Lisboa;4156;Instituto Português de Administração de Marketing de Lisboa;4156;Privado;Politecnico;Gestão de Marketing;9156;Licenciatura;201;8;3,9
Instituto Português de Administração de Marketing de Lisboa;4156;Instituto Português de Administração de Marketing de Lisboa;4156;Privado;Politecnico;Marketing;9205;Licenciatura;0;;
Instituto Português de Administração de Marketing do Porto;4155;Instituto Português de Administração de Marketing do Porto;4155;Privado;Politecnico;Gestão de Marketing;9156;Licenciatura;594;27;4,5
Instituto Português de Administração de Marketing do Porto;4155;Instituto Português de Administração de Marketing do Porto;4155;Privado;Politecnico;Marketing;9205;Licenciatura;0;;
Escola Superior de Negócios Atlântico;4141;Escola Superior de Negócios Atlântico;4141;Privado;Politecnico;Gestão Financeira e Fiscal;9172;Licenciatura;18;;
Escola Universitária Vasco da Gama;4126;Escola Universitária Vasco da Gama;4126;Privado;Universitario;Ciências Bioveterinárias;L111;Licenciatura;0;;
Escola Universitária Vasco da Gama;4126;Escola Universitária Vasco da Gama;4126;Privado;Universitario;Medicina Veterinária;9847;MestradoIntegrado;92;4;4,3
Escola Superior de Tecnologias de Fafe;4115;Escola Superior de Tecnologias de Fafe;4115;Privado;Politecnico;Informática de Gestão;9186;Licenciatura;15;;
Escola Superior de Tecnologias de Fafe;4115;Escola Superior de Tecnologias de Fafe;4115;Privado;Politecnico;Gestão;9147;Licenciatura;54;4,5;8,3
Escola Superior de Tecnologias de Fafe;4115;Escola Superior de Tecnologias de Fafe;4115;Privado;Politecnico;Turismo;9254;Licenciatura;39;5,5;14,1
CESPU-Instituto Politécnico de Saúde do Norte;4107;Escola Superior de Saúde do Vale do Ave;4108;Privado;Politecnico;Podologia;8249;Licenciatura;10;;
CESPU-Instituto Politécnico de Saúde do Norte;4107;Escola Superior de Saúde do Vale do Ave;4108;Privado;Politecnico;Enfermagem;9500;Licenciatura;220;4,5;2
CESPU-Instituto Politécnico de Saúde do Norte;4107;Escola Superior de Saúde do Vale do Ave;4108;Privado;Politecnico;Fisioterapia;9504;Licenciatura;187;6;3,2
CESPU-Instituto Politécnico de Saúde do Norte;4107;Escola Superior de Saúde do Vale do Ave;4108;Privado;Politecnico;Osteopatia;L136;Licenciatura;0;;
CESPU-Instituto Politécnico de Saúde do Norte;4107;Escola Superior de Saúde do Vale do Sousa;4109;Privado;Politecnico;Enfermagem;9500;Licenciatura;133;0;0
CESPU-Instituto Politécnico de Saúde do Norte;4107;Escola Superior de Saúde do Vale do Sousa;4109;Privado;Politecnico;Fisioterapia;9504;Licenciatura;109;1,5;1,3
CESPU-Instituto Politécnico de Saúde do Norte;4107;Escola Superior de Saúde do Vale do Sousa;4109;Privado;Politecnico;Prótese Dentária;9791;Licenciatura;106;2,5;2,3
Escola Superior de Saúde Egas Moniz;4106;Escola Superior de Saúde Egas Moniz;4106;Privado;Politecnico;Prótese Dentária;9791;Licenciatura;85;2,5;2,9
Escola Superior de Saúde Egas Moniz;4106;Escola Superior de Saúde Egas Moniz;4106;Privado;Politecnico;Enfermagem;9500;Licenciatura;108;0,5;0,4
Escola Superior de Saúde Egas Moniz;4106;Escola Superior de Saúde Egas Moniz;4106;Privado;Politecnico;Fisioterapia;9504;Licenciatura;108;2;1,8
Escola Superior de Saúde do Alcoitão;4105;Escola Superior de Saúde do Alcoitão;4105;Privado;Politecnico;Terapia Ocupacional;8138;Licenciatura;93;1;1
Escola Superior de Saúde do Alcoitão;4105;Escola Superior de Saúde do Alcoitão;4105;Privado;Politecnico;Fisioterapia;9504;Licenciatura;224;2;0,8
Escola Superior de Saúde do Alcoitão;4105;Escola Superior de Saúde do Alcoitão;4105;Privado;Politecnico;Terapia da Fala;9890;Licenciatura;55;2;3,6
Escola Superior de Saúde Jean Piaget de Viseu;4103;Escola Superior de Saúde Jean Piaget de Viseu;4103;Privado;Politecnico;Enfermagem;9500;Licenciatura;63;0,5;0,7
Escola Superior de Saúde Jean Piaget de Viseu;4103;Escola Superior de Saúde Jean Piaget de Viseu;4103;Privado;Politecnico;Fisioterapia;9504;Licenciatura;108;5;4,6
Escola Superior de Saúde Jean Piaget de Vila Nova de Gaia;4101;Escola Superior de Saúde Jean Piaget de Vila Nova de Gaia;4101;Privado;Politecnico;Enfermagem;9500;Licenciatura;59;1;1,6
Escola Superior de Saúde Jean Piaget de Vila Nova de Gaia;4101;Escola Superior de Saúde Jean Piaget de Vila Nova de Gaia;4101;Privado;Politecnico;Fisioterapia;9504;Licenciatura;97;4,5;4,6
Escola Superior de Saúde Jean Piaget de Vila Nova de Gaia;4101;Escola Superior de Saúde Jean Piaget de Vila Nova de Gaia;4101;Privado;Politecnico;Acupuntura;L160;Licenciatura;0;;
Escola Superior de Saúde Jean Piaget de Vila Nova de Gaia;4101;Escola Superior de Saúde Jean Piaget de Vila Nova de Gaia;4101;Privado;Politecnico;Osteopatia;L136;Licenciatura;0;;
Escola Superior de Saúde de Santa Maria;4097;Escola Superior de Saúde de Santa Maria;4097;Privado;Politecnico;Enfermagem;9500;Licenciatura;225;2,5;1,1
Escola Superior de Saúde de Santa Maria;4097;Escola Superior de Saúde de Santa Maria;4097;Privado;Politecnico;Fisioterapia;9504;Licenciatura;0;;
Escola Superior de Enfermagem S. Francisco das Misericórdias;4096;Escola Superior de Enfermagem S. Francisco das Misericórdias;4096;Privado;Politecnico;Enfermagem;9500;Licenciatura;93;0,5;0,5
Escola Superior de Saúde da Cruz Vermelha Portuguesa - Lisboa;4091;Escola Superior de Saúde da Cruz Vermelha Portuguesa - Lisboa;4091;Privado;Politecnico;Enfermagem;9500;Licenciatura;117;0,5;0,4
Escola Superior de Saúde da Cruz Vermelha Portuguesa - Lisboa;4091;Escola Superior de Saúde da Cruz Vermelha Portuguesa - Lisboa;4091;Privado;Politecnico;Fisioterapia;9504;Licenciatura;135;1;0,7
Escola Superior de Saúde da Cruz Vermelha Portuguesa - Lisboa;4091;Escola Superior de Saúde da Cruz Vermelha Portuguesa - Lisboa;4091;Privado;Politecnico;Cardiopneumologia;8137;Licenciatura;50;0;0
Escola Superior de Saúde da Cruz Vermelha Portuguesa - Lisboa;4091;Escola Superior de Saúde da Cruz Vermelha Portuguesa - Lisboa;4091;Privado;Politecnico;Imagem Médica e Radioterapia;L066;Licenciatura;0;;
Escola Superior de Saúde da Cruz Vermelha Portuguesa - Lisboa;4091;Escola Superior de Saúde da Cruz Vermelha Portuguesa - Lisboa;4091;Privado;Politecnico;Osteopatia;L136;Licenciatura;0;;
Escola Superior de Saúde Norte da Cruz Vermelha Portuguesa;4089;Escola Superior de Saúde Norte da Cruz Vermelha Portuguesa;4089;Privado;Politecnico;Enfermagem;9500;Licenciatura;120;3;2,5
Escola Superior de Saúde Norte da Cruz Vermelha Portuguesa;4089;Escola Superior de Saúde Norte da Cruz Vermelha Portuguesa;4089;Privado;Politecnico;Acupuntura;L160;Licenciatura;0;;
Escola Superior de Educação de Paula Frassinetti;4085;Escola Superior de Educação de Paula Frassinetti;4085;Privado;Politecnico;Educação Social;9084;Licenciatura;41;2;4,8
Escola Superior de Educação de Paula Frassinetti;4085;Escola Superior de Educação de Paula Frassinetti;4085;Privado;Politecnico;Educação Básica;9853;Licenciatura;228;2,5;1
Escola Superior de Educação de João de Deus;4080;Escola Superior de Educação de João de Deus;4080;Privado;Politecnico;Educação Básica;9853;Licenciatura;104;0,5;0,4
Escola Superior de Educação de Fafe;4076;Escola Superior de Educação de Fafe;4076;Privado;Politecnico;Educação Social;9084;Licenciatura;11;;
Escola Superior de Educação de Fafe;4076;Escola Superior de Educação de Fafe;4076;Privado;Politecnico;Educação Básica;9853;Licenciatura;42;1,5;3,5
Escola Superior de Artes e Design;4069;Escola Superior de Artes e Design;4069;Privado;Politecnico;Artes Digitais e Multimédia;L170;Licenciatura;0;;
Escola Superior de Artes e Design;4069;Escola Superior de Artes e Design;4069;Privado;Politecnico;Design;9069;Licenciatura;613;45,5;7,4
Escola Superior de Educadores de Infância Maria Ulrich;4065;Escola Superior de Educadores de Infância Maria Ulrich;4065;Privado;Politecnico;Educação Básica;9853;Licenciatura;124;1;0,8
Universidade Lusófona do Porto;4032;Universidade Lusófona do Porto;4032;Privado;Universitario;Ciência Política e Estudos Eleitorais;8164;Licenciatura;0;;
Universidade Lusófona do Porto;4032;Universidade Lusófona do Porto;4032;Privado;Universitario;Comunicação Audiovisual e Multimédia;8313;Licenciatura;61;4,5;7,3
Universidade Lusófona do Porto;4032;Universidade Lusófona do Porto;4032;Privado;Universitario;Ciências da Engenharia Aeroespacial;8526;Licenciatura;4;;
Universidade Lusófona do Porto;4032;Universidade Lusófona do Porto;4032;Privado;Universitario;Design de Comunicação;9070;Licenciatura;23;;
Universidade Lusófona do Porto;4032;Universidade Lusófona do Porto;4032;Privado;Universitario;Direito;9078;Licenciatura;143;11,5;8
Universidade Lusófona do Porto;4032;Universidade Lusófona do Porto;4032;Privado;Universitario;Engenharia Civil;9089;Licenciatura;8;;
Universidade Lusófona do Porto;4032;Universidade Lusófona do Porto;4032;Privado;Universitario;Gestão;9147;Licenciatura;140;8,5;6
Universidade Lusófona do Porto;4032;Universidade Lusófona do Porto;4032;Privado;Universitario;Serviço Social;9238;Licenciatura;38;3,5;9,2
Universidade Lusófona do Porto;4032;Universidade Lusófona do Porto;4032;Privado;Universitario;Artes Dramáticas - Formação de Atores;L077;Licenciatura;0;;
Universidade Lusófona do Porto;4032;Universidade Lusófona do Porto;4032;Privado;Universitario;Turismo e Gestão de Empresas Turísticas;8163;Licenciatura;59;2;3,3
Universidade Lusófona do Porto;4032;Universidade Lusófona do Porto;4032;Privado;Universitario;Gestão e Desenvolvimento de Recursos Humanos;8166;Licenciatura;53;4,5;8,4
Universidade Lusófona do Porto;4032;Universidade Lusófona do Porto;4032;Privado;Universitario;Engenharia Electrotécnica de Sistemas de Energia;8277;Licenciatura;11;;
Universidade Lusófona do Porto;4032;Universidade Lusófona do Porto;4032;Privado;Universitario;Estudos Europeus, Estudos Lusófonos e Relações Internacionais;8378;Licenciatura;37;2,5;6,7
Universidade Lusófona do Porto;4032;Universidade Lusófona do Porto;4032;Privado;Universitario;Engenharia de Proteção Civil;8397;Licenciatura;15;;
Universidade Lusófona do Porto;4032;Universidade Lusófona do Porto;4032;Privado;Universitario;Ciências da Comunicação;9023;Licenciatura;33;3;9
Universidade Lusófona do Porto;4032;Universidade Lusófona do Porto;4032;Privado;Universitario;Engenharia do Ambiente;9099;Licenciatura;6;;
Universidade Lusófona do Porto;4032;Universidade Lusófona do Porto;4032;Privado;Universitario;Engenharia Informática;9119;Licenciatura;36;1;2,7
Universidade Lusófona do Porto;4032;Universidade Lusófona do Porto;4032;Privado;Universitario;Psicologia;9219;Licenciatura;149;5;3,3
Universidade Lusófona do Porto;4032;Universidade Lusófona do Porto;4032;Privado;Universitario;Arquitectura;9257;MestradoIntegrado;53;1,5;2,8
Universidade Lusófona do Porto;4032;Universidade Lusófona do Porto;4032;Privado;Universitario;Educação Física e Desporto;9736;Licenciatura;12;;
Universidade Lusófona do Porto;4032;Universidade Lusófona do Porto;4032;Privado;Universitario;Comunicação Aplicada;L019;Licenciatura;30;3,5;11,6
Universidade Lusófona do Porto;4032;Universidade Lusófona do Porto;4032;Privado;Universitario;Videojogos e Aplicações Multimédia;L148;Licenciatura;0;;
Escola Superior Gallaecia;4025;Escola Superior Gallaecia;4025;Privado;Universitario;Arquitectura e Urbanismo;9507;MestradoIntegrado;65;1;1,5
Escola Superior Gallaecia;4025;Escola Superior Gallaecia;4025;Privado;Universitario;Multimédia e Artes;L182;Licenciatura;0;;
Escola Superior de Actividades Imobiliárias;4020;Escola Superior de Actividades Imobiliárias;4020;Privado;Politecnico;Gestão Imobiliária;9174;Licenciatura;59;0;0
Escola Superior Artística do Porto;4010;Escola Superior Artística do Porto;4010;Privado;Universitario;Teatro;9243;Licenciatura;9;;
Escola Superior Artística do Porto;4010;Escola Superior Artística do Porto;4010;Privado;Universitario;Arquitectura;9257;MestradoIntegrado;107;8,5;7,9
Escola Superior Artística do Porto;4010;Escola Superior Artística do Porto;4010;Privado;Universitario;Artes Plásticas e Intermédia;9682;Licenciatura;20;;
Escola Superior Artística do Porto;4010;Escola Superior Artística do Porto;4010;Privado;Universitario;Cinema e Audiovisual;9713;Licenciatura;83;7;8,4
Escola Superior Artística do Porto;4010;Escola Superior Artística do Porto;4010;Privado;Universitario;Design de Comunicação;9070;Licenciatura;19;;
Escola Superior Artística do Porto;4010;Escola Superior Artística do Porto;4010;Privado;Universitario;Artes Visuais - Fotografia;9683;Licenciatura;58;4;6,8
Conservatório Superior de Música de Gaia;4005;Conservatório Superior de Música de Gaia;4005;Privado;Politecnico;Direcção Musical;9077;Licenciatura;7;;
Conservatório Superior de Música de Gaia;4005;Conservatório Superior de Música de Gaia;4005;Privado;Politecnico;Canto Teatral;9017;Licenciatura;21;;
Academia Nacional Superior de Orquestra;4002;Academia Nacional Superior de Orquestra;4002;Privado;Politecnico;Instrumentista de Orquestra;9771;Licenciatura;80;0,5;0,6
Academia Nacional Superior de Orquestra;4002;Academia Nacional Superior de Orquestra;4002;Privado;Politecnico;Direcção de Orquestra;9732;Licenciatura;5;;
Academia Nacional Superior de Orquestra;4002;Academia Nacional Superior de Orquestra;4002;Privado;Politecnico;Piano para Música de Câmara e Acompanhamento;9788;Licenciatura;5;;
Instituto Politécnico de Tomar;3240;Escola Superior de Gestão de Tomar;3241;Publico;Politecnico;Gestão Turística e Cultural;9641;Licenciatura;44;3,5;7,9
Instituto Politécnico de Tomar;3240;Escola Superior de Tecnologia de Tomar;3242;Publico;Politecnico;Conservação e Restauro;9380;Licenciatura;71;1,5;2,1
Instituto Politécnico de Tomar;3240;Escola Superior de Tecnologia de Tomar;3242;Publico;Politecnico;Design e Tecnologia das Artes Gráficas;9644;Licenciatura;82;3,5;4,2
Instituto Politécnico de Tomar;3240;Escola Superior de Tecnologia de Tomar;3242;Publico;Politecnico;Fotografia;9645;Licenciatura;53;1,5;2,8
Instituto Politécnico de Tomar;3240;Escola Superior de Tecnologia de Tomar;3242;Publico;Politecnico;Tecnologia Química;L142;Licenciatura;0;;
Instituto Politécnico de Tomar;3240;Escola Superior de Tecnologia de Abrantes;3243;Publico;Politecnico;Cinema Documental;L177;Licenciatura;53;5;9,4
Instituto Politécnico de Tomar;3240;Escola Superior de Gestão de Tomar;3241;Publico;Politecnico;Contabilidade;9056;Licenciatura;29;;
Instituto Politécnico de Tomar;3240;Escola Superior de Gestão de Tomar;3241;Publico;Politecnico;Gestão de Empresas;9152;Licenciatura;114;6;5,2
Instituto Politécnico de Tomar;3240;Escola Superior de Gestão de Tomar;3241;Publico;Politecnico;Gestão de Recursos Humanos e Comportamento Organizacional;9640;Licenciatura;63;4;6,3
