Estabelecimento;CodigoEstabelecimento;UnidadeOrganica;CodigoUnidadeOrganica;Natureza;TipoEnsino;NomeCurso;CodigoCurso;Grau;NotaFinalMedia;NumeroInscritos;NumeroHomens;NumeroMulheres;NumeroPortugueses;NumeroEstrangeiros
Universidade de Aveiro;0300;Universidade de Aveiro;0300;Publico;Universitario;Engenharia Eletrónica e Telecomunicações;9365;Mestrado Integrado;13,3;444;396;48;428;16
Universidade de Aveiro;0300;Universidade de Aveiro;0300;Publico;Universitario;Engenharia Física;9368;Mestrado Integrado;14,5;161;113;48;158;3
Universidade de Aveiro;0300;Universidade de Aveiro;0300;Publico;Universitario;Engenharia Mecânica;9369;Mestrado Integrado;13,9;617;519;98;595;22
Universidade de Aveiro;0300;Universidade de Aveiro;0300;Publico;Universitario;Biologia Marinha;9391;Mestrado 2.º ciclo;16,3;38;14;24;34;4
Universidade de Aveiro;0300;Universidade de Aveiro;0300;Publico;Universitario;Biologia Molecular e Celular;9392;Mestrado 2.º ciclo;16,6;33;10;23;31;2
Universidade de Aveiro;0300;Universidade de Aveiro;0300;Publico;Universitario;Bioquímica;9396;Mestrado 2.º ciclo;16,3;80;22;58;80;0
Universidade de Aveiro;0300;Universidade de Aveiro;0300;Publico;Universitario;Biotecnologia;9399;Mestrado 2.º ciclo;16,9;81;29;52;79;2
Universidade de Aveiro;0300;Universidade de Aveiro;0300;Publico;Universitario;Engenharia Geológica;9423;Mestrado 2.º ciclo;15,8;16;10;6;5;11
Universidade de Aveiro;0300;Universidade de Aveiro;0300;Publico;Universitario;Matemática e Aplicações;9437;Mestrado 2.º ciclo;14,7;24;12;12;20;4
Universidade de Aveiro;0300;Universidade de Aveiro;0300;Publico;Universitario;Química;9442;Mestrado 2.º ciclo;15,8;10;6;4;7;3
Universidade de Aveiro;0300;Universidade de Aveiro;0300;Publico;Universitario;Engenharia Química;9461;Mestrado Integrado;14,1;231;77;154;208;23
Universidade de Aveiro;0300;Universidade de Aveiro;0300;Publico;Universitario;Engenharia do Ambiente;9508;Mestrado Integrado;13,4;125;51;74;116;9
Universidade de Aveiro;0300;Universidade de Aveiro;0300;Publico;Universitario;Engenharia e Gestão Industrial;9509;Mestrado Integrado;14,3;416;201;215;400;16
Universidade de Aveiro;0300;Universidade de Aveiro;0300;Publico;Universitario;Física;9657;Mestrado 2.º ciclo;17;6;5;1;5;1
Universidade de Aveiro;0300;Universidade de Aveiro;0300;Publico;Universitario;Educação Básica;9853;Licenciatura 1.º ciclo;13,9;158;12;146;156;2
Universidade de Aveiro;0300;Universidade de Aveiro;0300;Publico;Universitario;Engenharia Computacional;G009;Mestrado Integrado;;61;52;9;55;6
Universidade de Aveiro;0300;Universidade de Aveiro;0300;Publico;Universitario;Reabilitação do Património;L094;Licenciatura 1.º ciclo;14,3;25;10;15;25;0
Universidade de Aveiro;0300;Universidade de Aveiro;0300;Publico;Universitario;Gestão e Planeamento em Turismo;L187;Licenciatura 1.º ciclo;;;;;;
Universidade de Aveiro;0300;Universidade de Aveiro;0300;Publico;Universitario;Biologia Aplicada;M296;Mestrado 2.º ciclo;16,6;45;10;35;38;7
Universidade de Aveiro;0300;Universidade de Aveiro;0300;Publico;Universitario;Estudos Chineses;M417;Mestrado 2.º ciclo;15;12;8;4;11;1
Universidade de Aveiro;0300;Universidade de Aveiro;0300;Publico;Universitario;Gestão e Políticas Ambientais;M460;Mestrado 2.º ciclo;15;;;;;
Universidade de Aveiro;0300;Universidade de Aveiro;0300;Publico;Universitario;Ensino de Música;M527;Mestrado 2.º ciclo;16,2;118;64;54;116;2
Universidade de Aveiro;0300;Universidade de Aveiro;0300;Publico;Universitario;Engenharia e Design do Produto;M532;Mestrado 2.º ciclo;15,1;44;20;24;41;3
Universidade de Aveiro;0300;Universidade de Aveiro;0300;Publico;Universitario;Ecologia Aplicada;M594;Mestrado 2.º ciclo;16,5;44;20;24;39;5
Universidade de Aveiro;0300;Universidade de Aveiro;0300;Publico;Universitario;Tecnologias da Imagem Médica;M717;Mestrado 2.º ciclo;16,4;10;0;10;9;1
Universidade de Aveiro;0300;Universidade de Aveiro;0300;Publico;Universitario;Educação e Formação;M734;Mestrado 2.º ciclo;16,3;37;8;29;26;11
Universidade de Aveiro;0300;Universidade de Aveiro;0300;Publico;Universitario;Psicologia da Saúde e Reabilitação Neuropsicológica;M787;Mestrado 2.º ciclo;17,4;52;7;45;52;0
Universidade de Aveiro;0300;Universidade de Aveiro;0300;Publico;Universitario;Ensino do 1.º Ciclo do Ensino Básico e de Português e História e Geografia de Portugal no 2.º Ciclo do Ensino Básico;M793;Mestrado 2.º ciclo;15,8;10;1;9;10;0
Universidade de Aveiro;0300;Universidade de Aveiro;0300;Publico;Universitario;Ensino de Inglês e de Língua Estrangeira no 3.º Ciclo do Ensino Básico e no Ensino Secundário, nas áreas de especialização de Alemão ou de Espanhol ou de Francês;M808;Mestrado 2.º ciclo;;5;1;4;5;0
Universidade de Aveiro;0300;Universidade de Aveiro;0300;Publico;Universitario;Ensino de Português e de Língua Estrangeira no 3.º Ciclo do Ensino Básico e no Ensino Secundário, nas áreas de especialização de Alemão ou de Espanhol ou de Francês;M809;Mestrado 2.º ciclo;15,3;3;0;3;3;0
Universidade de Aveiro;0300;Universidade de Aveiro;0300;Publico;Universitario;Ensino do 1.º Ciclo do Ensino Básico e de Matemática e Ciências Naturais no 2.º Ciclo do Ensino Básico;M814;Mestrado 2.º ciclo;15,5;12;1;11;12;0
Universidade de Aveiro;0300;Universidade de Aveiro;0300;Publico;Universitario;Ensino de Inglês no 1.º Ciclo do Ensino Básico;M852;Mestrado 2.º ciclo;15,4;13;2;11;11;2
Universidade de Aveiro;0300;Universidade de Aveiro;0300;Publico;Universitario;Português Língua Estrangeira/Língua Segunda;M874;Mestrado 2.º ciclo;14,7;33;7;26;0;33
Universidade de Aveiro;0300;Universidade de Aveiro;0300;Publico;Universitario;Ciências do Mar e da Atmosfera;M928;Mestrado 2.º ciclo;16;24;15;9;21;3
Universidade de Aveiro;0300;Universidade de Aveiro;0300;Publico;Universitario;Gerontologia Aplicada;M959;Mestrado 2.º ciclo;;17;2;15;8;9
Universidade da Beira Interior;0400;Universidade da Beira Interior;0400;Publico;Universitario;Ciências do Desporto;6043;Mestrado 2.º ciclo;15,5;43;35;8;30;13
Universidade da Beira Interior;0400;Universidade da Beira Interior;0400;Publico;Universitario;Empreendedorismo e Criação de Empresas;6086;Mestrado 2.º ciclo;15,9;24;11;13;10;14
Universidade da Beira Interior;0400;Universidade da Beira Interior;0400;Publico;Universitario;Engenharia Electrotécnica e de Computadores;6091;Mestrado 2.º ciclo;16,2;23;17;6;13;10
Universidade da Beira Interior;0400;Universidade da Beira Interior;0400;Publico;Universitario;Estudos de Cultura;6108;Mestrado 2.º ciclo;;16;3;13;11;5
Universidade da Beira Interior;0400;Universidade da Beira Interior;0400;Publico;Universitario;Estudos Lusófonos;6120;Mestrado 2.º ciclo;17,3;10;3;7;3;7
Universidade da Beira Interior;0400;Universidade da Beira Interior;0400;Publico;Universitario;Gestão de Unidades de Saúde;6147;Mestrado 2.º ciclo;15,1;20;5;15;15;5
Universidade da Beira Interior;0400;Universidade da Beira Interior;0400;Publico;Universitario;Supervisão Pedagógica;6248;Mestrado 2.º ciclo;16,2;;;;;
Universidade da Beira Interior;0400;Universidade da Beira Interior;0400;Publico;Universitario;Química Medicinal;6329;Mestrado 2.º ciclo;15,9;1;1;0;0;1
Universidade da Beira Interior;0400;Universidade da Beira Interior;0400;Publico;Universitario;Matemática para Professores;6341;Mestrado 2.º ciclo;15,3;4;4;0;0;4
Universidade da Beira Interior;0400;Universidade da Beira Interior;0400;Publico;Universitario;Jornalismo;6367;Mestrado 2.º ciclo;15,6;19;7;12;11;8
Universidade da Beira Interior;0400;Universidade da Beira Interior;0400;Publico;Universitario;Psicologia Clínica e da Saúde;6386;Mestrado 2.º ciclo;16,1;78;6;72;67;11
Universidade da Beira Interior;0400;Universidade da Beira Interior;0400;Publico;Universitario;Ensino de Artes Visuais no 3.º Ciclo do Ensino Básico e Ensino Secundário;6436;Mestrado 2.º ciclo;18;;;;;
Universidade da Beira Interior;0400;Universidade da Beira Interior;0400;Publico;Universitario;Ensino de Física e de Química no 3º Ciclo do Ensino Básico e no Ensino Secundário;6452;Mestrado 2.º ciclo;;1;0;1;0;1
Universidade da Beira Interior;0400;Universidade da Beira Interior;0400;Publico;Universitario;Ensino de Educação Física nos Ensinos Básico e Secundário;6454;Mestrado 2.º ciclo;15,5;36;24;12;36;0
Universidade da Beira Interior;0400;Universidade da Beira Interior;0400;Publico;Universitario;Ensino de Filosofia no Ensino Secundário;6459;Mestrado 2.º ciclo;15,8;1;0;1;1;0
Universidade da Beira Interior;0400;Universidade da Beira Interior;0400;Publico;Universitario;Design Industrial;6665;Mestrado 2.º ciclo;15;35;19;16;32;3
Universidade da Beira Interior;0400;Universidade da Beira Interior;0400;Publico;Universitario;Engenharia Electromecânica;6763;Mestrado 2.º ciclo;15,2;33;29;4;26;7
Universidade da Beira Interior;0400;Universidade da Beira Interior;0400;Publico;Universitario;Bioengenharia;6878;Mestrado 2.º ciclo;15,5;12;6;6;11;1
Universidade da Beira Interior;0400;Universidade da Beira Interior;0400;Publico;Universitario;Sociologia: Exclusões e Políticas Sociais;6963;Mestrado 2.º ciclo;15,5;22;3;19;18;4
Universidade da Beira Interior;0400;Universidade da Beira Interior;0400;Publico;Universitario;Optometria e Ciências da Visão;8184;Licenciatura 1.º ciclo;12,6;116;41;75;93;23
Universidade da Beira Interior;0400;Universidade da Beira Interior;0400;Publico;Universitario;Química Medicinal;8408;Licenciatura 1.º ciclo;12;;;;;
Universidade da Beira Interior;0400;Universidade da Beira Interior;0400;Publico;Universitario;Engenharia Aeronáutica;8470;Mestrado Integrado;14,5;292;232;60;255;37
Universidade da Beira Interior;0400;Universidade da Beira Interior;0400;Publico;Universitario;Bioquímica;9015;Licenciatura 1.º ciclo;12,8;138;51;87;122;16
Universidade da Beira Interior;0400;Universidade da Beira Interior;0400;Publico;Universitario;Biotecnologia;9016;Licenciatura 1.º ciclo;12,1;154;70;84;145;9
Universidade da Beira Interior;0400;Universidade da Beira Interior;0400;Publico;Universitario;Ciência Política e Relações Internacionais;9020;Licenciatura 1.º ciclo;14,1;182;69;113;121;61
Universidade da Beira Interior;0400;Universidade da Beira Interior;0400;Publico;Universitario;Ciências da Comunicação;9023;Licenciatura 1.º ciclo;13,9;194;52;142;145;49
Universidade da Beira Interior;0400;Universidade da Beira Interior;0400;Publico;Universitario;Ciências da Cultura;9025;Licenciatura 1.º ciclo;13,4;69;22;47;64;5
Universidade da Beira Interior;0400;Universidade da Beira Interior;0400;Publico;Universitario;Cinema;9048;Licenciatura 1.º ciclo;14,2;162;85;77;133;29
Universidade da Beira Interior;0400;Universidade da Beira Interior;0400;Publico;Universitario;Design de Moda;9071;Licenciatura 1.º ciclo;14,4;177;20;157;145;32
Universidade da Beira Interior;0400;Universidade da Beira Interior;0400;Publico;Universitario;Design Industrial;9074;Licenciatura 1.º ciclo;13,5;127;72;55;119;8
Universidade da Beira Interior;0400;Universidade da Beira Interior;0400;Publico;Universitario;Design Multimédia;9075;Licenciatura 1.º ciclo;13,4;167;88;79;140;27
Universidade da Beira Interior;0400;Universidade da Beira Interior;0400;Publico;Universitario;Economia;9081;Licenciatura 1.º ciclo;12,9;176;85;91;147;29
Universidade da Beira Interior;0400;Universidade da Beira Interior;0400;Publico;Universitario;Engenharia e Gestão Industrial;9104;Licenciatura 1.º ciclo;;24;12;12;21;3
Universidade da Beira Interior;0400;Universidade da Beira Interior;0400;Publico;Universitario;Engenharia Electromecânica;9105;Licenciatura 1.º ciclo;12,5;138;121;17;111;27
Universidade da Beira Interior;0400;Universidade da Beira Interior;0400;Publico;Universitario;Engenharia Electrotécnica e de Computadores;9112;Licenciatura 1.º ciclo;13,3;106;91;15;65;41
Universidade da Beira Interior;0400;Universidade da Beira Interior;0400;Publico;Universitario;Engenharia Informática;9119;Licenciatura 1.º ciclo;12,8;332;295;37;286;46
Universidade da Beira Interior;0400;Universidade da Beira Interior;0400;Publico;Universitario;Gestão;9147;Licenciatura 1.º ciclo;13,2;294;167;127;246;48
Universidade da Beira Interior;0400;Universidade da Beira Interior;0400;Publico;Universitario;Marketing;9205;Licenciatura 1.º ciclo;12,6;148;69;79;120;28
Universidade da Beira Interior;0400;Universidade da Beira Interior;0400;Publico;Universitario;Psicologia;9219;Licenciatura 1.º ciclo;13,4;206;28;178;170;36
Universidade da Beira Interior;0400;Universidade da Beira Interior;0400;Publico;Universitario;Química Industrial;9225;Licenciatura 1.º ciclo;12,7;69;41;28;36;33
Universidade da Beira Interior;0400;Universidade da Beira Interior;0400;Publico;Universitario;Sociologia;9240;Licenciatura 1.º ciclo;13;118;36;82;105;13
Universidade da Beira Interior;0400;Universidade da Beira Interior;0400;Publico;Universitario;Tecnologias e Sistemas de Informação;9251;Licenciatura 1.º ciclo;12,4;2;2;0;2;0
Universidade da Beira Interior;0400;Universidade da Beira Interior;0400;Publico;Universitario;Arquitectura;9257;Mestrado Integrado;13,8;411;190;221;277;134
Universidade da Beira Interior;0400;Universidade da Beira Interior;0400;Publico;Universitario;Ciência Política;9267;Mestrado 2.º ciclo;15,3;30;20;10;17;13
Universidade da Beira Interior;0400;Universidade da Beira Interior;0400;Publico;Universitario;Economia;9280;Mestrado 2.º ciclo;16,5;40;24;16;27;13
Universidade da Beira Interior;0400;Universidade da Beira Interior;0400;Publico;Universitario;Engenharia Informática;9286;Mestrado 2.º ciclo;15,1;76;68;8;52;24
Universidade da Beira Interior;0400;Universidade da Beira Interior;0400;Publico;Universitario;Gestão;9295;Mestrado 2.º ciclo;15,3;40;20;20;21;19
Universidade da Beira Interior;0400;Universidade da Beira Interior;0400;Publico;Universitario;Marketing;9314;Mestrado 2.º ciclo;14,7;19;10;9;12;7
Universidade da Beira Interior;0400;Universidade da Beira Interior;0400;Publico;Universitario;Relações Internacionais;9329;Mestrado 2.º ciclo;15,8;37;15;22;21;16
Universidade da Beira Interior;0400;Universidade da Beira Interior;0400;Publico;Universitario;Ciências Biomédicas;9351;Licenciatura 1.º ciclo;14;158;44;114;137;21
Universidade da Beira Interior;0400;Universidade da Beira Interior;0400;Publico;Universitario;Engenharia Civil;9360;Mestrado Integrado;13,4;124;93;31;49;75
Universidade da Beira Interior;0400;Universidade da Beira Interior;0400;Publico;Universitario;Engenharia Mecânica;9369;Mestrado Integrado;;;;;;
Universidade da Beira Interior;0400;Universidade da Beira Interior;0400;Publico;Universitario;Bioquímica;9396;Mestrado 2.º ciclo;16,2;21;7;14;16;5
Universidade da Beira Interior;0400;Universidade da Beira Interior;0400;Publico;Universitario;Biotecnologia;9399;Mestrado 2.º ciclo;15,7;22;12;10;22;0
Universidade da Beira Interior;0400;Universidade da Beira Interior;0400;Publico;Universitario;Design Multimédia;9407;Mestrado 2.º ciclo;14,8;30;17;13;24;6
Universidade da Beira Interior;0400;Universidade da Beira Interior;0400;Publico;Universitario;Engenharia e Gestão Industrial;9420;Mestrado 2.º ciclo;16,3;61;42;19;49;12
Universidade da Beira Interior;0400;Universidade da Beira Interior;0400;Publico;Universitario;Ciências Farmacêuticas;9494;Mestrado Integrado;13,8;296;56;240;286;10
Universidade da Beira Interior;0400;Universidade da Beira Interior;0400;Publico;Universitario;Ciências Biomédicas;9512;Mestrado 2.º ciclo;16,6;22;5;17;17;5
Universidade da Beira Interior;0400;Universidade da Beira Interior;0400;Publico;Universitario;Comunicação Estratégica: Publicidade e Relações Públicas;9515;Mestrado 2.º ciclo;15,9;45;10;35;22;23
Universidade da Beira Interior;0400;Universidade da Beira Interior;0400;Publico;Universitario;Design de Moda;9518;Mestrado 2.º ciclo;17;46;2;44;28;18
Universidade da Beira Interior;0400;Universidade da Beira Interior;0400;Publico;Universitario;Bioengenharia;9540;Licenciatura 1.º ciclo;12,9;53;23;30;42;11
Universidade da Beira Interior;0400;Universidade da Beira Interior;0400;Publico;Universitario;Sistemas de Informação Geográfica;9658;Mestrado 2.º ciclo;17;7;5;2;5;2
Universidade da Beira Interior;0400;Universidade da Beira Interior;0400;Publico;Universitario;Ciências do Desporto;9707;Licenciatura 1.º ciclo;13,1;220;170;50;200;20
Universidade da Beira Interior;0400;Universidade da Beira Interior;0400;Publico;Universitario;Medicina;9813;Mestrado Integrado;15,4;943;269;674;916;27
Universidade da Beira Interior;0400;Universidade da Beira Interior;0400;Publico;Universitario;Matemática e Aplicações;9835;Licenciatura 1.º ciclo;;;;;;
Universidade da Beira Interior;0400;Universidade da Beira Interior;0400;Publico;Universitario;Estudos Portugueses e Espanhóis;9918;Licenciatura 1.º ciclo;13,1;74;24;50;48;26
Universidade da Beira Interior;0400;Universidade da Beira Interior;0400;Publico;Universitario;Engenharia Informática;G005;Mestrado Integrado;;;;;;
Universidade da Beira Interior;0400;Universidade da Beira Interior;0400;Publico;Universitario;Informática Web;L042;Licenciatura 1.º ciclo;13,5;101;85;16;88;13
Universidade da Beira Interior;0400;Universidade da Beira Interior;0400;Publico;Universitario;Cinema;M307;Mestrado 2.º ciclo;15,8;27;14;13;10;17
Universidade da Beira Interior;0400;Universidade da Beira Interior;0400;Publico;Universitario;Branding e Design de Moda;M395;Mestrado 2.º ciclo;16,8;62;7;55;37;25
Universidade da Beira Interior;0400;Universidade da Beira Interior;0400;Publico;Universitario;Design e Desenvolvimento de Jogos Digitais;M764;Mestrado 2.º ciclo;16,2;40;32;8;24;16
Universidade da Beira Interior;0400;Universidade da Beira Interior;0400;Publico;Universitario;Empreendedorismo e Inovação Social;M796;Mestrado 2.º ciclo;16;15;3;12;9;6
Universidade da Beira Interior;0400;Universidade da Beira Interior;0400;Publico;Universitario;Ensino de Português e de Espanhol no 3.º Ciclo do Ensino Básico e no Ensino Secundário;M834;Mestrado 2.º ciclo;16,4;13;4;9;13;0
Universidade da Beira Interior;0400;Universidade da Beira Interior;0400;Publico;Universitario;Optometria e Ciências da Visão;M924;Mestrado 2.º ciclo;13,6;25;5;20;25;0
Universidade de Coimbra;0500;Faculdade de Ciências e Tecnologia;0501;Publico;Universitario;Antropologia Social e Cultural;6009;Mestrado 2.º ciclo;16,3;15;8;7;9;6
Universidade de Coimbra;0500;Faculdade de Ciências e Tecnologia;0501;Publico;Universitario;Biodiversidade e Biotecnologia Vegetal;6019;Mestrado 2.º ciclo;17,7;28;13;15;26;2
Universidade de Coimbra;0500;Faculdade de Ciências e Tecnologia;0501;Publico;Universitario;Biologia Celular e Molecular;6022;Mestrado 2.º ciclo;18;65;18;47;57;8
Universidade de Coimbra;0500;Faculdade de Ciências e Tecnologia;0501;Publico;Universitario;Construção Metálica e Mista;6059;Mestrado 2.º ciclo;15,9;13;9;4;12;1
Universidade de Coimbra;0500;Faculdade de Ciências e Tecnologia;0501;Publico;Universitario;Engenharia Geográfica;6093;Mestrado 2.º ciclo;14,3;;;;;
